,Mean_R,RMS_R,Median_R,Variance_R,Std_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,IDM_R,Smoothness_R,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G,IDM_G,Smoothness_G,Mean_B,RMS_B,Median_B,Variance_B,Std_B,Skewness_B,Kurtosis_B,Contrast_B,Entropy_B,Energy_B,Homogeneity_B,Correlation_B,IDM_B,Smoothness_B
439,0.4792633737836565,0.5018171039643252,0.4910714285714285,0.02212702438064948,0.1487515525318962,-0.1942490446675093,-0.5932323992052484,7.052371213922004,364.7710631127451,0.01358180989857785,0.08367593683724751,0.8733575708041366,0.00273405207307845,0.005565955253032935,0.480440616607666,0.4961522871003111,0.4910714285714285,0.01534390590851514,0.1238705207404697,-0.1288793529741565,-0.1812646352660279,6.81343380311409,362.2348958333333,0.01501855297560697,0.08400781005079017,0.8185546431556676,0.002753153289648111,0.005527251658417638,0.4255193982805524,0.4545186869147937,0.4910714285714285,0.02552047844170486,0.1597513018466668,-0.09585822510004689,-0.7638142633418954,7.134365993791246,363.0466911764706,0.01318738990357843,0.08387934403838815,0.8905954238315481,0.002746999904125034,0.005539639625800019
440,0.8850185020297182,0.915898606466163,1.0,0.05561250839173301,0.2358230446579236,-2.17797072477738,3.439899159801997,3.918409578387866,685.1487285539217,0.5210269725460888,0.5793559640330508,0.9055503843536646,0.001458517498189668,0.01045453980289721,0.9101865282245711,0.9354817793542033,1.0,0.04668664334220859,0.2160709220191569,-2.680337428593298,5.913914698669398,3.736169206046739,587.9162530637253,0.4981390655816895,0.5917861516484068,0.9034860253291459,0.001699471814702079,0.008970889171516692,0.829658239028033,0.8811658262093591,1.0,0.08812041969212564,0.2968508374455522,-1.620708066673178,1.183898819788773,4.20970216023303,700.3905790441177,0.50965876151026,0.5657739845916445,0.9390456031879264,0.001426775891683259,0.01068711189556364
441,0.4345466918945313,0.4553290536734293,0.408,0.01849371968265996,0.1359916162219567,0.9102584894385024,0.8095491039113258,6.953465748801759,84.7749693627451,0.02906309006637654,0.2645983494946904,0.964821712341809,0.01166236434448452,0.001293503887455814,0.425464111328125,0.4423395741148705,0.408,0.01464458879989386,0.1210148288429722,0.6361865351394373,0.900551036807995,6.823180463560545,82.09108455882352,0.03101850712406376,0.2662262457368981,0.9569572187632926,0.01203947995150359,0.001252569248416432,0.3762388916015625,0.3957748648567058,0.408,0.01508204009877145,0.1228089577301731,-0.7430862107706374,0.2318595089759201,6.819893701266034,78.9726868872549,0.03009828464953501,0.263224175914593,0.9597387752621578,0.01250897697310004,0.001204949581547311
442,0.4526027903837315,0.4972923689980027,0.4941176470588236,0.0424504144005055,0.2060349834385061,-0.3397905694706003,-0.8230038469476479,7.50208466886152,1500.295603553922,0.01259614138090186,0.0771641047639327,0.7286862802082748,0.0006660969284688692,0.02289269360975763,0.449026549096201,0.4908915801705857,0.4941176470588236,0.03934970168913157,0.1983675923358742,-0.2884148356578038,-0.6450008963945972,7.491428312735106,1501.361488970588,0.01422385496266039,0.07725370340050519,0.7072254691855326,0.0006656250676657214,0.02290895442368433,0.4066932229434743,0.4633426470709621,0.4941176470588236,0.04928703100657572,0.2220068264864297,-0.3304386079571721,-0.9255260676937707,7.522331379009619,1492.767570465687,0.01442552796476398,0.08198304558935195,0.7674400710814232,0.0006694546574773521,0.02277781960139784
443,0.5607124871289879,0.5888689418046066,0.6317991631799164,0.0323681373997017,0.1799114710064417,-1.424620449554835,0.8350372510363622,6.675101158505279,290.6122855392156,0.0278690926578512,0.1835997952717593,0.9311855916153847,0.003429538561033772,0.004434369399381665,0.5079585119271378,0.5304494628544865,0.6317991631799164,0.02335478280338103,0.1528227169087797,-1.51000631189753,1.504882165171458,6.625358380859808,288.2423100490196,0.02791082507225389,0.1839522867375311,0.9054325299870565,0.003457642505640495,0.004398207811252721,0.4791084193784323,0.5107724282922186,0.6317991631799164,0.03134359598422992,0.1770412267926031,-1.215785048215333,0.2304981373582171,6.752521602370447,283.1294270833333,0.02658282871493372,0.183334922550321,0.9307475995026687,0.003519852124760078,0.004320176698977141
444,0.4733665316712622,0.48592004856253,0.4745098039215686,0.0120424202885314,0.1097379619299147,0.457907064592412,1.043395486690209,6.770804023914684,164.5441942401961,0.02230399521575322,0.1801973773772869,0.895183233125713,0.006041496979764743,0.002510655169464398,0.5069444843367035,0.5155263101054745,0.4745098039215686,0.008774666211559583,0.09367318832814213,0.2488776427361389,1.432347397421688,6.559802943353736,157.7981158088235,0.02446261541979236,0.1811036639800629,0.8620356750373516,0.00629827417765522,0.002407716377758232,0.3752865062040441,0.3982986057484746,0.4745098039215686,0.01780181760234083,0.1334234522201432,-0.1582565608466838,-1.021692498800756,6.958954216936106,155.0129289215686,0.02023702586855741,0.1789521126166102,0.9330018488227598,0.006410556724468994,0.002365182906228824
445,0.5367527084046626,0.5554188811769328,0.5737051792828686,0.0203866635880951,0.1427818741580846,-1.412994960591632,2.304431116855427,6.788621358022676,426.1238051470588,0.02113543177522549,0.1229074977817036,0.8398287590151428,0.00234135740866856,0.006502118963348618,0.5110189734227154,0.5278153790528072,0.5737051792828686,0.01744868316665263,0.1320934637544668,-1.458117761132326,3.201410513585672,6.691296036768525,421.9287990196078,0.02121835062105778,0.1246044410651628,0.8147104485251355,0.002364582820714931,0.006438110552453183,0.4645548664716136,0.4979326007851528,0.5737051792828686,0.03212565096220769,0.1792362992315108,-0.9183793431124269,-0.3182403332273198,6.963012479283749,412.9875919117648,0.0211570820530416,0.1251770914086857,0.9011838078529957,0.002415654787111804,0.006301656583097062
446,0.4474829711914063,0.458692565216361,0.46,0.01015785987847671,0.1007862087712238,-0.4066806856055427,-0.05612909663923604,6.634002491296115,437.0608609068628,0.01670800947504015,0.09281700653246487,0.6703545157699238,0.002282874896025038,0.00666901948324683,0.4777111206054688,0.4897432634670212,0.46,0.01164054936119541,0.1078913776035667,-0.6970483011711958,0.2947495799973545,6.650680747543507,439.1912530637254,0.01797029746734135,0.09248612170156556,0.7110801841283081,0.00227183256947247,0.006701526688504928,0.4300693969726563,0.4423926426198119,0.46,0.01075156403171644,0.103689748923008,-0.2250155986178952,-0.3644375669315405,6.675508145751943,436.8321691176472,0.01606736359114614,0.09269277423321363,0.6888380254633978,0.002284064007681818,0.006665529704057266
447,0.416857786852904,0.4731528471573442,0.4090909090909091,0.05010320231319994,0.2238374461818217,0.04921386755630126,-1.21016110279396,7.23504798117937,553.357781862745,0.02023979702592195,0.1601919262981238,0.9149851147295923,0.001803955034821448,0.00844161709355923,0.4106913865214646,0.4680493932415119,0.4090909090909091,0.05040281955082432,0.2245057227574039,-0.1035765950058286,-1.219065218048751,7.224038713157594,554.5852941176472,0.02046400069743564,0.1614704322297069,0.915353105621529,0.001799969950922728,0.008460228628708462,0.3558820474027383,0.4318951435583329,0.4090909090909091,0.05988138336570808,0.2447067293020527,0.3493073000861514,-1.184564558465385,7.232359619917293,547.7083486519609,0.02022221287293925,0.1588672582490469,0.9295489790588324,0.001822528959191928,0.008355231422817093
448,0.5473642309671616,0.5996428866020544,0.5103734439834025,0.05996399011017205,0.2448754583664358,-0.01890069418357513,-1.665988236216588,7.18325935146234,84.40674019607845,0.0211815908055436,0.2246697951408704,0.9891959145151338,0.01171158233704225,0.001286012416878076,0.6091765091132326,0.6346113051422635,0.5103734439834025,0.03163548935898269,0.1778636819561056,-0.1399627344513094,-1.417889183184148,7.000775140000091,77.98339460784312,0.0233400994203752,0.2276343139300438,0.9810630586508284,0.01266463158144514,0.001188816468230306,0.5005405790083637,0.5563931845060281,0.5103734439834025,0.05903250453073115,0.242966056334483,0.06863776352445886,-1.588923933784945,7.355149231190829,87.54345894607842,0.01951244408926759,0.2236158281097698,0.9886172675680021,0.01129637843221924,0.001333932568820789
