,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G
44,165.9362335205078,10.50824450203974,169.0,971.9567950421479,31.17622162870523,-1.117132206927881,3.30377778252469,6.884207571816462,957.0957261029412,0.01189899470195273,0.04442190810802703,0.5082905626233543
45,121.1497650146484,10.0746564707155,132.0,1117.084702398395,33.42281709249529,-0.5907673766686012,-0.7055790246309503,6.80707134091106,160.2367953431373,0.02108616719580787,0.1634810017781755,0.9282523779138789
46,125.5103302001953,10.07412938599372,131.0,1896.965408423683,43.55416637273273,-0.6542897011308523,0.2790217125802315,7.346860607533865,1356.829610906863,0.009969213982885654,0.04911701516906192,0.6432492799236434
47,113.0219268798828,9.848588995393975,116.0,846.2067183086183,29.08963248837321,-0.2927348134100219,-0.4764409904777338,6.852315979622947,483.875337009804,0.01331515682506036,0.07290741548769622,0.7143827194164709
48,146.3970794677734,10.29016654218095,150.0,2122.329525772249,46.06874782075425,-0.6502814643321552,0.5898504899752632,7.412829855642474,878.8802849264706,0.01078405260936114,0.06290635891387232,0.7933208950737115
49,109.881103515625,10.1244710148273,114.0,1978.401909768581,44.47923009415273,-0.1098458462090767,-0.9047493825875819,7.328597568046432,216.3477787990196,0.01814561094444056,0.1941897517762739,0.9453272679973513
50,117.6090240478516,10.22984826535695,125.0,2671.829758044099,51.68974519229225,-0.2669139641484087,-0.6501249721635802,7.530060923332438,1687.985324754902,0.01681681126288568,0.07967019974029291,0.684718772277164
51,110.0086822509766,9.792049405889598,110.0,513.239685971057,22.65479388498287,-0.1324720184978072,-0.2665965436764957,6.516083826019954,167.0221200980392,0.0213281399082331,0.165668408694222,0.8375121146028986
52,120.0487060546875,10.13710033602589,129.0,2360.080696567893,48.58066175514588,-0.5288845497539006,-0.4292326011561496,7.507748937264931,490.1231004901962,0.01222967685734905,0.1160076719413662,0.8960169338392455
53,126.1659851074219,10.42311649277101,137.0,2915.047278045677,53.99117777976025,-0.601240115025133,-0.4926392295790114,7.543866392543608,706.9443627450981,0.01337267921046143,0.1181391218615702,0.8789775668088826
54,111.6400604248047,10.2659676086759,120.0,2807.832311788341,52.98898292841957,-0.171635060361642,-1.007332307011885,7.585219871297718,726.3467524509803,0.01247389728818079,0.1159042556078071,0.8707564108607165
55,123.1078948974609,9.886035016855452,134.0,1835.082246020203,42.83785996078939,-1.118587912595614,0.8336213255568672,7.142517344181673,696.7075520833333,0.01254770459035564,0.06671323562588911,0.8104822442407166
56,132.3296051025391,10.6064456272011,138.0,1534.551989748841,39.17335816277232,-0.1080451143976577,-1.18586178921472,7.137397376919638,52.09996936274511,0.02188638945959314,0.2404451404746704,0.983052930097652
57,127.9660949707031,9.418029506492122,126.0,845.9871927341446,29.08585898222957,0.03032373591589558,1.043580335346671,6.743667542085431,54.99083946078431,0.02968024292105678,0.2779318094787717,0.9675792434561301
58,112.2174224853516,10.17230176836106,116.0,2104.018782760715,45.86958450608328,-0.4259356667949837,0.09032835080643187,7.391359057255634,1421.869515931373,0.01367564835403464,0.06589137024127525,0.6622572007493767
59,113.2694549560547,10.14329025909608,115.0,1228.182536238572,35.04543531244222,-0.3641946289032276,-0.0649274721294586,7.117848466075726,315.3767922794119,0.01454125905068648,0.1207078099490756,0.8717829505368113
60,123.5894775390625,9.633314628538916,130.0,1138.617573603988,33.74340785403851,-0.7464503418581724,0.334714081493428,6.948844398315422,41.14693627450981,0.03296483206488589,0.3545139487784804,0.98198268875592
61,115.7027587890625,9.350188521662277,119.0,603.8445089906454,24.57324783154733,-0.5752566034212281,0.7506488199786636,6.593731610922995,326.2875306372549,0.01915924931150392,0.1148933429940314,0.7299219215213069
62,95.54367065429688,10.1437001789442,103.0,1933.707901223563,43.97394570906235,-0.1709076353315188,-0.8734381818239232,7.320278495194167,857.0904258578431,0.01240627256141924,0.08453021662259497,0.7786273211366704
63,119.6289520263672,10.10245141221341,126.0,1955.145236609271,44.21702428487551,-0.4570847897414578,-0.2681802590922033,7.400346861395383,1157.547549019608,0.00996690694290633,0.06065134390525014,0.7044193714672207
64,143.3977813720703,10.4263066559256,150.0,945.7451055513229,30.75296905261869,-0.3989991153580859,-0.2876479823381786,6.837668070098404,30.48612132352942,0.03279810791819774,0.3382886077718582,0.9838989350558266
65,121.5296478271484,10.29404939773118,132.0,2561.246527012205,50.60875939017084,-0.5772228037549993,-0.4458163249160796,7.500158817909068,1170.139338235294,0.01117420111815986,0.06395417487322802,0.7720634394118142
66,134.2993774414062,10.06316871079647,133.0,1392.960208352655,37.32238213663023,-0.1907037224688166,0.1238940445383694,7.229573393995914,1059.292677696078,0.01010349128677791,0.04842364520305133,0.6202144943151873
67,113.1158905029297,10.05109702428554,117.0,1161.597210870823,34.08221252898384,-0.3651075019170754,-0.4308854604171208,7.066082844842846,417.8502604166666,0.01290741404101019,0.08107903830287078,0.8203388420188092
68,114.5829162597656,9.695071700776799,118.0,791.5153416907415,28.1338824496503,-0.72034164248674,0.5079445443348778,6.784490661359079,200.3688265931373,0.01766891953863274,0.1311218467110645,0.8736716436418304
69,115.7843933105469,9.526984188838302,124.0,1350.128318442963,36.74409229308792,-1.17443411594116,1.151526632874855,6.82285826351958,436.1789215686275,0.01879532539852165,0.09940810726461237,0.8388882296064742
70,88.91566467285156,9.451839239780183,96.0,2397.826215799665,48.96760373756985,-0.4159297623101786,-0.4260949197863972,6.785609943583782,1055.970235906863,0.1244744876674146,0.1666712340164442,0.77875381450253
71,124.4808654785156,10.05217407396436,124.0,939.2595520829782,30.64734168052717,-0.07428037048167828,-0.1412575181771278,6.934775457520869,20.17651654411765,0.03210368432830882,0.3652042726088943,0.9892781562712548
72,229.4714660644531,6.36369488181419,253.0,3059.506937279366,55.31280988414316,-2.500263994402417,5.166855036565554,4.699582925174342,1052.162025122549,0.2353346895630601,0.4256956867610663,0.8286017664416337
73,114.3783874511719,9.856177051687878,119.0,867.8146476438269,29.45869392291225,-0.02875443501979746,-0.9457101934392091,6.770037876067408,38.30001531862745,0.02741489121778066,0.2744173393904464,0.9779658399992279
74,105.9386444091797,9.032511164375626,121.0,2894.796909929952,53.80331690453621,-0.9338298799117134,-0.1594280972422637,6.632992251969854,977.3144301470585,0.1210376122883443,0.1731411103491917,0.8302689231720958
75,118.9984588623047,9.596926483244763,118.0,540.4052863211837,23.24661881481227,0.09376471129425032,2.464755920423979,6.355885364385377,22.12141544117647,0.05611509103249292,0.4126327276119729,0.9795943728063071
76,136.9919586181641,9.909969943065466,138.0,1565.711559481686,39.56907327044299,-0.3177767890991996,0.6929738790861544,7.208201294550276,43.99347426470589,0.02970702522442772,0.2845124283322478,0.9860016544714508
77,188.6625061035156,10.20697817987543,192.0,2026.707600555383,45.01896934132747,-0.7574094398658061,0.8607425000862676,7.192614465824033,1847.85143995098,0.02633858806494847,0.06526121050285238,0.5451334259148649
78,105.6718902587891,10.14343617741796,117.0,1682.598719119793,41.01949194126852,-0.5708546691479829,-0.8919057538035116,7.07295942759768,186.1744178921569,0.02271746769756095,0.2214611395367765,0.944697680088103
79,132.4586486816406,10.23865159932037,143.0,2292.85668850597,47.88378314738686,-1.166109279075705,0.8010283441516761,7.210211922010624,666.0005055147061,0.01609488464074547,0.1217278168449749,0.8551477356907506
80,131.4387969970703,9.966035000826322,136.0,472.6879351006355,21.74138760752486,-0.3407367107705025,-0.3813342383054463,6.381854760514613,99.36346507352944,0.02549701674218193,0.1805872110625281,0.8950757594769644
81,121.1373443603516,10.11166219176024,128.0,2094.118419851875,45.7615386525833,-0.8294261702413356,0.3195955478253776,7.255755773425708,711.680193014706,0.01709446263600648,0.1274051771480393,0.8300753447744538
82,176.6921844482422,10.59686719556075,178.0,718.0757055187132,26.7969346291458,-0.3423354119017801,-0.207724929982203,6.758175519727218,99.47395833333333,0.0218265231172408,0.1926193894246184,0.9308056065015065
83,126.9910430908203,9.930877590219007,131.0,1080.686366917333,32.87379453177459,-0.4199627175363324,-0.323925825887736,6.969423771618023,26.84811580882353,0.0277126968676507,0.3119866988858273,0.9876028100524095
84,120.4929656982422,9.971719807678692,125.0,796.8140069150832,28.22789412823924,-0.7957994654693056,0.2223025114574781,6.708446253307646,63.78149509803922,0.0266527918146449,0.243799498286268,0.9599679899410373
85,116.3505096435547,9.68976079340447,121.0,857.7550574184861,29.28745563237759,-0.3008721785011979,-0.2921797279263489,6.853187102635323,587.784037990196,0.01330471959212688,0.07021950624156602,0.6573075871058316
