,Mean1,Variance1,Skewness1,Kurtosis1,Contrast1,Entropy1,Energy1,Homo1,Corre1,Mean2,Variance2,Skewness2,Kurtosis2,Contrast2,Entropy2,Energy2,Homo2,Corre2,Mean3,Variance3,Skewness3,Kurtosis3,Contrast3,Entropy3,Energy3,Homo13,Corre3
33,128.1268157958984,73.84828893725273,-0.01679621227011109,-1.207404069637557,6.896635529137707,2613.395664828431,0.01727052793635457,0.09354322864570389,0.7602736765835723,128.2669219970703,73.81561812605818,-0.02175440537030641,-1.20349652528481,6.722734257546891,3368.925674019608,0.01814264925825563,0.09148563160907763,0.6903932290186159,127.2862396240234,74.22111112926956,-0.010845234006476,-1.209147242772716,7.260022645614819,1653.622671568628,0.01594621292204425,0.1059686065085429,0.8499496474527217
34,128.5547637939453,73.41418694252992,-0.01393211299224391,-1.189649866114676,6.430357341587432,1660.58268995098,0.01904476921974415,0.05881579435463037,0.846004908219389,128.9058990478516,73.94989468842907,-0.0273410988980918,-1.216217047980188,6.273943208952949,2627.674387254902,0.02106823132993341,0.06153358072390885,0.7597846694277502,128.4689331054688,73.44870143418191,-0.01152981609050459,-1.190232827956233,6.509520505963991,1516.771599264706,0.01840369726916254,0.0605416280292399,0.8595262127290887
35,128.5324249267578,73.94599646171469,-0.02893345852660809,-1.209292742747971,6.569564374736335,6137.671017156864,0.01509515301982545,0.03832789642364109,0.4393939477444647,128.7594299316406,73.62502996548906,-0.03229154159722927,-1.198210354124224,6.330778435610003,8284.038434436276,0.01599164926269043,0.0339723711702148,0.2366014383125055,127.8286437988281,74.32992040703651,-0.02603675344010888,-1.213792775505371,6.71445248243193,5022.63996629902,0.01468568299741903,0.04199631475994341,0.5459510371523189
36,128.0799713134766,72.94740907962284,0.01966710591570488,-1.215665143917356,7.272535059523242,868.9996170343138,0.04912048730554422,0.1731329155611426,0.9183801567369165,127.9093475341797,73.15745540793658,0.01673444861675378,-1.216163786678119,7.281461138133532,951.131587009804,0.04233957227862577,0.1720846452496437,0.9112187313859829,125.1092376708984,74.83362476439537,0.00887612909713989,-1.204966732604976,7.587967002839144,653.6554993872548,0.02407299762087757,0.1732323821797737,0.9416539515353974
37,140.7448883056641,88.97784266206882,0.1265220896134777,-1.423777343372472,5.499044894419895,3114.300934436274,0.2287821383417163,0.2753436339234365,0.8031605972509933,136.787353515625,84.25220869739083,0.1253156126655288,-1.279336478764202,5.280267110254724,6319.23334865196,0.160488143034682,0.2466036649485414,0.5552190385653974,138.8022613525391,87.56152905248032,0.1447758647911395,-1.367266739103861,5.664283308555535,2874.534329044118,0.2058464011779354,0.2539528279448123,0.8124039783968235
38,128.2607574462891,74.21233596010026,-0.01583204366597484,-1.220069371195709,6.78327149989104,2687.75853247549,0.01838389750455405,0.07050017399975483,0.7561607365411304,128.6224365234375,73.89506385529813,-0.0327346840797306,-1.206673742802569,6.425887656351768,4467.977251838236,0.01987479601505974,0.06961349774071081,0.5911893563940998,126.6713104248047,74.88830353435694,-0.007217237188371828,-1.218500392709676,7.039179140965809,1819.498039215686,0.01752362601466778,0.07632823415006403,0.837869104261199
39,128.1129455566406,73.85187262503953,-0.01658076324558953,-1.206195771006098,6.95906886708435,3769.653936887255,0.01246589957689174,0.04767203870697808,0.6545063795558916,128.3908843994141,73.84312034741714,-0.02305881126563129,-1.206352977535559,6.666010103114355,5773.834206495098,0.01379314599051282,0.04291224870591429,0.4708389866157829,127.0851287841797,74.15966131263777,-0.003272178537721893,-1.206571799573509,7.369454930672765,1830.22055759804,0.01086692245737001,0.04995996108681674,0.8336325458171735
40,127.6705474853516,73.6035955992455,-0.006892435963836114,-1.203472008655182,7.536678241070207,1909.815364583334,0.009872947493637855,0.06343651069493088,0.8237915746427185,127.7793884277344,73.59132020582146,-0.007619039858545404,-1.199857485121002,7.375887466118395,2407.565150122549,0.01073967984016527,0.0610223745722957,0.7779059001849881,127.0621643066406,73.91488461454433,-0.006176315525058528,-1.202876774228413,7.584426526280073,1752.136320465687,0.009747607489828433,0.06277760377573763,0.8396905201294652
41,110.8604736328125,81.39253612395756,0.1058718055703878,-1.303557370665844,6.263031077336184,4654.141865808824,0.1290854971287708,0.162341097497949,0.6480689909931081,110.1432342529297,81.65918472313467,0.1182358001048979,-1.30773035941552,6.362713443126629,3816.461427696079,0.1350744277902673,0.1684365982733813,0.7134235580690663,110.9695739746094,81.27799165986377,0.1047379150517653,-1.299811990855535,6.273258827668404,4360.526746323529,0.1296401222993974,0.1625676387125899,0.6693445499243696
42,111.3148956298828,81.28979329948469,0.1102290648030066,-1.301956088571592,6.720865109700133,1821.85877757353,0.1231562182470986,0.2032927185177198,0.8618721633881987,111.1056518554688,81.30552681829853,0.1094005901662131,-1.30272452823305,6.558074347276423,2674.061917892157,0.1216612181557287,0.203469654675657,0.7973597273662318,109.0214996337891,81.83167265018882,0.139522014695117,-1.308035450085594,6.700448891883624,1344.045113357843,0.1304782956899181,0.2067488802869019,0.899463257057058
