,Mean_B,RMS_B,Median_B,Variance_B,Std_B,Skewness_B,Kurtosis_B,Contrast_B,Entropy_B,Energy_B,Homogeneity_B,Correlation_B,IDM_B,Smoothness_B
0,0.5057438869102329,0.562805656233867,0.592156862745098,0.06097332754176323,0.2469277779873363,-0.5364571671489076,-0.8861651439849467,7.644661662212232,1066.75006127451,0.01054929711194923,0.06156920809359892,0.86566166571678,0.0009365580169905413,0.01627729903157515
1,0.4515221665947984,0.4846538617239528,0.3852813852813853,0.03101709875747947,0.1761167191310339,0.04926170758069069,-1.491983511036685,6.820117860343029,36.73644301470588,0.02830010184167766,0.2690093902249195,0.9908839714675949,0.02651947093525118,0.0005604950484656077
2,0.5206019432033033,0.5321280613755683,0.5114155251141552,0.01213389043626513,0.1101539397219415,0.02516747606290539,-0.6944097518423584,6.562211160380542,265.549831495098,0.01766632956013656,0.09867296715674172,0.8320280768926357,0.003751892381840367,0.004051963526212032
3,0.4131025725719976,0.4303560751192467,0.4352941176470588,0.01455261592644022,0.1206342236947717,-0.6596532686191504,-0.02804697375437959,6.869501897968706,107.3876378676471,0.02335901330319923,0.2289732031395778,0.9432952157588,0.009228133205630743,0.001638355842834107
4,0.3509396766418735,0.3939215308827832,0.365296803652968,0.03201551585153273,0.1789288010677229,-0.1846478493169978,-1.037385072292556,7.084003420636996,30.46942401960784,0.02980357765337887,0.3187057145582033,0.9927036639241464,0.03180699976471581,0.0004642008497067848
5,0.5308827119715074,0.58763483334422,0.596078431372549,0.0634782434892667,0.2519488906291645,-0.3815210137880095,-1.220378892358556,7.566119851803602,292.798912377451,0.01702702479740124,0.15231969265478,0.964590784960737,0.00340388584136019,0.004467751590623844
6,0.4534639246323529,0.5131847100693621,0.5137254901960784,0.05772901570599889,0.2402686323805063,-0.3897186005448408,-1.122237160071913,7.595678813612229,531.4493872549021,0.01778414139009639,0.1601402928883362,0.9293145264353976,0.001878175514286301,0.008109122256690013
7,0.3630723499116444,0.3973692077243781,0.3849206349206349,0.0260807559771364,0.1614953744759781,-0.4237368914774058,-1.013074045541661,6.923180881436222,48.22152267156864,0.02901569641308333,0.2819138069218708,0.9858302119534181,0.02032829919615695,0.0007357729794346555
8,0.4006733613855698,0.4833297558826454,0.4941176470588236,0.07306851039756616,0.2703118761681887,-0.2426453242293004,-1.592861097722936,7.290034551071137,506.5724417892157,0.02159591825000813,0.1640905165075867,0.9467491881798525,0.001970245952962572,0.007729612049807446
9,0.3857497817360311,0.412219882370572,0.3594470046082949,0.02112233731221258,0.1453352583243742,0.5874715486146793,-0.5291923536138103,6.847998086475342,111.8539215686275,0.02288356845576336,0.1890531755104592,0.9592183662592999,0.008862809540035236,0.001706694615936793
