,Mean_R,RMS_R,Median_R,Variance_R,Std_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,IDM_R,Smoothness_R
0,0.506446928136489,0.5387098500982026,0.5294117647058824,0.03371981157394185,0.1836295498386408,-0.4713162963795606,0.0450423363430783,7.462802773240141,840.6794424019608,0.01067454457889383,0.06640493393896678,0.8085263267147845,0.001188115845792494,0.01282730767905128
1,0.5601259717754289,0.5775182165396769,0.5803921568627451,0.01978618617780057,0.1406633789506017,-1.394636372066213,3.09419367660252,6.92582097268021,844.8405330882355,0.01302910276622968,0.05854030413322417,0.6723772500089913,0.001182274157896359,0.01289116935779422
2,0.5080929026884191,0.535066136566947,0.5372549019607843,0.02813737273833548,0.1677419826350442,-0.6844910852995458,0.2820484267667434,7.344414849514326,1102.942922794118,0.009797983802379727,0.04487487840909713,0.6992516412613111,0.0009058519737523287,0.01682954772772616
3,0.5414843989353553,0.5663219701495615,0.5647058823529412,0.02751521958369777,0.165877121941809,-1.141965882796731,1.258940063003958,7.085798648790948,572.447181372549,0.01455316369217761,0.1018801717794824,0.8399378214567922,0.001743884025440872,0.008734349006402383
4,0.5924559948491117,0.6194025693317594,0.6274509803921569,0.03265543706213461,0.1807081543874947,-1.02481282781095,0.6102556432233777,7.303880325533995,604.2432444852943,0.01787763237100648,0.1514950901678952,0.8580817701735522,0.001652277076884339,0.009219879040584793
5,0.550792080748315,0.5794720071876429,0.5647058823529412,0.03241589089901742,0.180044135975092,-0.8218064538134185,0.3637624938604498,7.349011056583155,592.7416207107844,0.01242966684538854,0.09201926266356074,0.859669169597819,0.001684269554342991,0.00904435051178652
6,0.4970932904411764,0.5237291285546064,0.5411764705882353,0.0271904606949316,0.1648953022221422,-1.034161948946674,0.5712596686889877,7.15307515556945,500.5631587009804,0.01691163982530619,0.145438855165017,0.858692914624816,0.001993834079827273,0.007637783708229879
7,0.5438762464021382,0.553126626234762,0.543859649122807,0.01014769324937089,0.1007357595363776,0.3641192548369109,0.1658065987664763,6.505617722748265,143.3015012254902,0.02343713955893546,0.1756740765177531,0.8916039428980582,0.006931060562362448,0.002186500087039533
8,0.4060843673406863,0.4361377959889415,0.407843137254902,0.02531166369160612,0.1590963974815461,-0.1483174910190531,-0.4369833702812094,7.349154521770386,638.7619025735295,0.01054413520186367,0.0656294324691785,0.8062022214853349,0.001563107270988938,0.009746511528284211
9,0.4828883152382047,0.5078478080932673,0.4784313725490196,0.02472827119154441,0.1572522533750929,-0.26896306393346,0.5611935204998244,7.306792452685015,1380.870450367647,0.00979903753958673,0.04317859480120035,0.5708238662215863,0.0007236619691265191,0.02107040283611773
