,Mean_R,Variance_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,Mean_G,Variance_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G,Mean_B,Variance_B,Skewness_B,Kurtosis_B,Contrast_B,Entropy_B,Energy_B,Homogeneity_B,Correlation_B,Std_R,std_R
0,129.1439666748047,2192.630747595569,-0.471316296379561,0.04504233634307875,7.462802773240141,840.6794424019608,0.01067454457889383,0.06640493393896678,0.8085263267147845,46.8255352088534,46.8255352088534,126.4129180908203,1999.658707024297,-0.4586023226862094,0.3206539497972281,7.39672433040854,841.5121476715686,0.01091329381203964,0.0675521518684684,0.7898941145433732,109.6100006103516,2777.75437935791,-0.2986993549305267,-0.5286577230480631,7.575893392077435,828.4843903186273,0.01128790564478798,0.07084914432101044,0.8509681817418654
1,142.8321228027344,1286.596756211482,-1.394636372066214,3.09419367660252,6.92582097268021,844.8405330882355,0.01302910276622968,0.05854030413322417,0.6723772500089913,35.86916163240343,35.86916163240343,133.4938659667969,1354.798149629496,-1.233129854541688,2.372880618961505,7.016819019680836,846.4646446078434,0.01203654267575435,0.05858996553292083,0.6883406915433656,110.2406158447266,2450.026927623665,-0.4216248532441613,-0.751318036416956,7.454337071959962,830.9713848039218,0.01176827569792998,0.06350054242930456,0.8306198855451331
2,129.5636901855469,1829.632662310265,-0.6844910852995457,0.2820484267667411,7.344414849514326,1102.942922794118,0.009797983802379727,0.04487487840909713,0.6992516412613111,42.77420557193629,42.77420557193629,127.2600402832031,1297.076269431971,-0.6047149354561413,0.9868495202783212,7.130502807895366,1102.544194240196,0.01047556696814152,0.04490928151606074,0.5759318551108371,124.7058258056641,2668.673547602957,-0.6471858837229122,-0.2608266526798091,7.536180518590864,1099.291835171569,0.009446762935377813,0.0472297563317322,0.7944726218972304
3,138.0785217285156,1789.177153429948,-1.141965882796733,1.258940063003962,7.085798648790948,572.447181372549,0.01455316369217761,0.1018801717794824,0.8399378214567922,42.29866609516129,42.29866609516129,129.6081390380859,1778.188012979692,-1.172757637779427,1.19227653118622,7.062312054098127,572.820419730392,0.01454735776701356,0.1030136545822731,0.8388521968647333,86.91175842285156,2691.734233077383,0.2141114181856525,-1.16622110098307,7.435953148869403,565.7875765931371,0.01398192143836333,0.1040472115066546,0.8947472586582648
4,151.0762786865234,2123.419794965303,-1.024812827810947,0.6102556432233741,7.303880325533995,604.2432444852943,0.01787763237100648,0.1514950901678952,0.8580817701735522,46.08057936881114,46.08057936881114,151.606689453125,1908.101807057858,-1.116238698312194,1.135794114645991,7.226986676063594,604.7030330882354,0.01822937263024196,0.1511734978589338,0.8419483543691071,134.3170318603516,3835.515808548545,-0.3860867591297006,-0.9921251398728383,7.675356928355379,604.8604166666667,0.01667954454452383,0.1485548866294219,0.9212388936559259
5,140.4519805908203,2107.843305708608,-0.8218064538134181,0.3637624938604485,7.349011056583155,592.7416207107844,0.01242966684538854,0.09201926266356074,0.859669169597819,45.91125467364846,45.91125467364846,137.6746063232422,1810.699981381884,-0.7462077692431853,0.554441437648169,7.254565561700843,592.7123468137254,0.01263497998798038,0.0923105415755043,0.8366143394236231,130.274658203125,2616.457765996456,-0.7295569646060721,-0.08442971169385949,7.458254801149158,592.6002144607845,0.01215889939603004,0.0933013561556656,0.8869762914494788
6,126.7587890625,1768.059706687927,-1.034161948946674,0.5712596686889877,7.15307515556945,500.5631587009804,0.01691163982530619,0.145438855165017,0.858692914624816,42.04830206664625,42.04830206664625,126.0905303955078,1243.612577562919,-1.248276474821722,2.18759693637024,6.913317765375234,499.5709865196079,0.01799100894908497,0.1462365282685066,0.7995454367557489,119.2673492431641,2680.062420256203,-0.8877822217189701,-0.2385300650333479,7.311122264413923,499.2228707107843,0.01856142354875007,0.1506149878978424,0.9070151882863146
7,124.0037841796875,527.5176858752966,0.3641192548369109,0.1658065987664763,6.505617722748265,114.5015318627451,0.02343713955893546,0.1871223186613831,0.8916523340773271,22.9677531742941,22.9677531742941,115.3318786621094,614.223230577074,0.8238086441184762,0.8184050611066089,6.549228869835122,115.7088848039216,0.02392777453478137,0.1873241629676672,0.9060161519888948,110.1964874267578,557.7075627350714,-0.6957138177921113,0.751356495307113,6.516835399840567,113.1074754901961,0.02384281251920445,0.1869332993877661,0.8987688911999009
8,103.551513671875,1645.890931546688,-0.1483174910190533,-0.4369833702812094,7.349154521770386,638.7619025735295,0.01054413520186367,0.0656294324691785,0.8062022214853349,40.56958135779426,40.56958135779426,106.3064422607422,1239.389750977745,-0.08940294276665352,-0.2359870816516048,7.158574910406904,643.2197150735295,0.01119381907473679,0.06490702513405995,0.7408728625866412,107.4969177246094,1927.036794698797,-0.14222057920533,-0.4763443635732258,7.455674651913474,639.7174325980393,0.01016554551619442,0.0654383364034082,0.8342181041067811
9,123.1365203857422,1607.955834230175,-0.2689630639334594,0.5611935204998244,7.306792452685015,1380.870450367647,0.00979903753958673,0.04317859480120035,0.5708238662215863,40.09932461064869,40.09932461064869,125.8225860595703,1507.039645509562,-0.2150616846851063,0.584111689315526,7.268773314294593,1381.539414828432,0.009724517599909107,0.0428072160419723,0.5418910088645547,128.1523895263672,2044.173814175418,-0.3645560603576907,0.4078548129790081,7.46147936578936,1377.112162990196,0.009349785472505364,0.0437369561388119,0.663329781796615
10,101.8009185791016,2606.960687022423,-0.08091392590243691,-1.252459032075533,7.508225819747867,587.9059283088236,0.01034212715626943,0.077414949048284,0.8872168180194873,51.05840466585715,51.05840466585715,107.0745849609375,1585.583212718368,-0.2820862262904185,-0.8399038505260865,7.261636232386278,586.8764552696081,0.01105463737709961,0.07759243895597151,0.814955351927318,89.93766784667969,2285.974462480983,-0.07672172849916531,-1.22154761483409,7.415186662827509,585.7647977941176,0.01070849854463051,0.07795289943328575,0.871844178495586
11,123.5727844238281,1992.208813755773,-0.2788810518021962,0.01054344625835091,7.445325916820694,2210.957628676471,0.009221661046876295,0.04164393173968998,0.445719036133878,44.63416643957601,44.63416643957601,120.5090026855469,2024.783762945794,-0.2828237482969447,0.1116272148636037,7.436999960277332,2212.588541666666,0.009240929474327794,0.04155027484601793,0.4543346628651441,116.4435119628906,2255.656812763773,-0.2755331117131791,-0.1274543427539743,7.529555243331948,2211.185049019608,0.008515724064841452,0.03973015946849956,0.5103184433968952
12,135.7341156005859,2966.684630803531,-0.3924608034067638,-0.7376780137890382,7.662302093172466,1146.307674632353,0.0088750791945392,0.0563004242029845,0.8070273922917492,54.46728036907599,54.46728036907599,137.1033782958984,2103.935739319539,-0.7792810338779679,0.5661875331958997,7.391318343167921,1147.044561887255,0.009864315931691415,0.05670569221071127,0.7278497628658855,108.3268737792969,4029.674189909361,0.04616571990321468,-1.283112414248631,7.745897632659094,1144.028339460784,0.009604400714146756,0.05812768037085179,0.8580670131431076
13,131.6432952880859,1611.801091216272,-0.4695929563347707,0.06525588746624855,7.326241123333133,1262.316299019608,0.009148953260808279,0.0391331610278059,0.6091626102111605,40.14724263528284,40.14724263528284,129.14501953125,1444.525111913681,-0.2590207070849589,0.4038480390239112,7.266452029070702,1261.255116421569,0.009440873950686905,0.03853643131081654,0.5642691073373954,114.9888610839844,2426.088926217519,-0.5225037095286322,-0.4869412923752208,7.511560236406934,1254.35228247549,0.008777640364355618,0.04091451551141102,0.7419795479988743
14,144.7758636474609,3123.323160722619,-0.215045520333925,-0.9744198664665804,7.681282607037258,893.8368106617647,0.01174042633529166,0.09942096285708103,0.8568176576500592,55.88669931855539,55.88669931855539,135.9043731689453,2882.905360514065,-0.4392507230639688,-0.6590971598560573,7.622914416613166,889.9863511029414,0.01199793784670054,0.1002163374839713,0.8456433199024372,93.19303894042969,4071.340650396189,0.3365592256023719,-1.132912939097313,7.588668191992042,863.6598805147061,0.01714204377962471,0.1088780421228485,0.893700553170028
15,112.4647979736328,1004.284008620074,-0.06330814206546596,0.1283119992031634,6.880019659817431,48.22601102941177,0.02859817487475554,0.2869251337580236,0.9760174732418367,31.69044033490343,31.69044033490343,122.9576263427734,834.7710468803998,-0.05782559801246169,0.5161368172439973,6.720543713819191,47.60686274509803,0.03077866415830163,0.2884001195216128,0.9715304913641494,91.49423217773438,1656.23232757207,-0.4237368914774052,-1.01307404554166,6.923180881436222,46.68235294117648,0.02901569641308334,0.2845983629320349,0.9859079658223292
16,118.349853515625,2211.381936013699,-0.3645846700251617,-0.1958985011217327,7.49467969324481,1678.48821997549,0.009868620767150218,0.049588005525792,0.6207876557684456,47.02533291762748,47.02533291762748,124.0247344970703,2197.778578268131,-0.5004829926228634,0.10127109511967,7.476591985762616,1681.546721813726,0.009947747296969388,0.04989041160247396,0.6178415439342066,113.54345703125,3143.58624625206,-0.2578460230370382,-0.6401292060936212,7.700124341577813,1668.892110906863,0.008696124542564044,0.0493627968240571,0.7346527927508443
17,126.4881439208984,1258.522656064248,0.1010163294175087,-0.6367932538497789,7.080246469416725,32.53429840686275,0.03020993351268312,0.3626572277920176,0.9870953713613636,35.47566286997676,35.47566286997676,143.3235015869141,1026.056159101194,-0.2204083879151487,-0.4859882165939684,6.9517446455336,32.40531556372549,0.03115427717356364,0.3677041059015972,0.9842375577825067,91.25430297851562,3009.742519936524,0.2443407874601075,-1.104528144621897,7.521059724210283,30.21401654411765,0.02514401395000452,0.354652037194384,0.9949869517976108
18,220.3784942626953,3022.144324490568,-1.748436939742359,1.890289194516359,5.584147174811942,1524.916927083333,0.1529803778655958,0.2240801586408526,0.7483373568360809,54.97403318377293,54.97403318377293,225.6746215820312,2722.075708474964,-2.137339949628173,3.613781064728856,5.386042654938183,1397.512898284314,0.1379375248430751,0.2518585314777014,0.7440214541258695,196.4781494140625,5371.352092131972,-1.196476585402203,0.1489905073479307,6.400081971322527,1559.349525122549,0.1389274117717659,0.2053399566417489,0.8550955564332295
19,100.1164398193359,762.5517036092933,-0.7686822495287118,0.03742554346453053,6.651727575414883,90.76323529411765,0.02760040901172262,0.2426459685422485,0.9406414533783584,27.61433873206623,27.61433873206623,101.1726379394531,829.2128108879551,-0.842188273701487,0.1616569444996951,6.690914145674649,90.58330269607843,0.02735225759476839,0.2431636802555205,0.945521700531315,79.911376953125,1620.942615926266,-0.2988979859633592,-1.27352830536564,7.036950813641559,85.30759803921568,0.02347469575074739,0.2401822311697784,0.9736957536362507
20,127.5047760009766,2501.049141008174,-0.7509572885438878,-0.1921994268554803,7.439202896153786,746.4041207107845,0.01280182746064717,0.1074607074873142,0.8510247420865938,50.01049030961578,50.01049030961578,130.1957702636719,2216.734836845659,-1.017298926160359,0.4456074561307046,7.288186899994101,745.9372549019607,0.01355623232372235,0.1088170937934534,0.8320594394901699,127.3491973876953,3232.050439724466,-0.5991872579998812,-0.6412561522048144,7.583765448941381,741.8605238970589,0.01254452493994325,0.1072634367559997,0.8853769615431825
21,117.3607788085938,2171.323818143457,-0.2055445101133949,-0.5360130591198362,7.519742400750207,1778.238189338235,0.008526794430939054,0.04193327667581377,0.5911562631116936,46.59746579100045,46.59746579100045,121.4798583984375,2083.674734696746,-0.169016621226885,-0.2246007331206772,7.508148406950925,1778.370848651961,0.008579224621937475,0.04186064093130755,0.5741594664151413,101.7585601806641,2853.167369045084,-0.1554077827046529,-0.8363287245466244,7.61736079196738,1764.433302696078,0.008641389680866716,0.04352609589465395,0.6910599784944554
22,126.1203765869141,2053.889241777128,-0.8366589613879698,0.6953538904322611,7.204871178979123,582.6936427696079,0.02613254579540414,0.1306424246411883,0.8582279205475914,45.31985482961224,45.31985482961224,129.0032653808594,1917.481617755257,-1.239870652680332,1.779525716440349,7.010364199440944,582.2619485294117,0.02406023428120305,0.1299847609224107,0.848217050046594,113.0584259033203,3744.113178821048,-0.1863080967656934,-1.169656923307057,7.655990901607591,581.1119178921568,0.0157078314365039,0.1278992383911357,0.9224580843435668
23,87.6082763671875,2770.425043806434,-0.2046290096183393,-0.9583210512858376,6.974275371803686,555.1374693627453,0.1202804931911382,0.1823147400448426,0.8994216436466359,52.63482728960392,52.63482728960392,87.84986877441406,2307.989347211784,-0.5708351709523228,-0.632958027088911,6.733305210709142,550.5281556372548,0.1218350737638881,0.1858602162773798,0.880171448930225,83.58090209960938,2548.890458024107,-0.2155277036458295,-0.9310242024375528,6.876531219135358,552.8327052696079,0.1290385330645726,0.1853438948053787,0.8911402659860364
24,131.9781036376953,1832.976739177248,-1.12066663491781,0.086347031437493,6.852355226646263,332.1441329656863,0.02950466270010883,0.2044905106152743,0.9095889939832086,42.81327760376735,42.81327760376735,118.3735504150391,1446.424379154807,-1.06065326045096,0.160031790041812,6.822115825010241,328.2426317401962,0.02871877019211998,0.2058775291996622,0.886784724491357,108.1358947753906,1838.357905901037,-0.6966484747707475,-0.8346914579490097,6.95097934062423,325.186856617647,0.02747081392717134,0.2027082066224421,0.9116742863449039
25,115.4158172607422,1359.135094662895,-0.4016964137217162,0.01228216490337353,7.213972516185647,507.0899356617649,0.01203114116586734,0.07645810055220192,0.8136984480749836,36.86644944475798,36.86644944475798,122.5042419433594,942.214215404354,-0.4083156630612741,0.3401205383660457,6.947639887506218,507.2177849264706,0.01290510493943903,0.07632316185543993,0.7311294825276365,112.3080291748047,2365.654828110477,-0.3090015879841761,-0.7894940763056266,7.532901061558092,509.4239889705884,0.0107618781917941,0.07819762565365046,0.8924777393832696
26,94.47294616699219,2502.803680931916,-0.1210198896039366,-1.577654460707287,7.104566422822408,109.7150428921569,0.02016637814640927,0.1785769405850973,0.9781133573377349,50.02802895309705,50.02802895309705,101.7774200439453,1495.701236361405,-0.1198824238490856,-1.33268706591633,6.981955433913828,109.0859221813726,0.0202977883279579,0.1789863408147467,0.9635534060565866,93.59089660644531,2553.657295668265,-0.1442101296091515,-1.570777749127523,7.105942296854582,112.1106617647059,0.02050866172938672,0.1769112306536511,0.9780791635980135
27,129.3142395019531,1860.972206904553,-0.8519877114248273,0.4706161792015875,7.299577349824515,954.9958486519607,0.01127459305702425,0.05995339653324164,0.7439724232998985,43.1389870871414,43.1389870871414,126.2908630371094,1196.51375684794,-1.081009749292934,2.352709640265782,6.967536617396502,957.1675398284316,0.01286983524811897,0.06094700258432604,0.6010487136717111,121.4512481689453,2194.731021696469,-0.7489900961510215,-0.04943300789791527,7.379880454158567,946.0125153186277,0.0109669176874276,0.06100980225161179,0.7849317330854523
28,121.6123962402344,2437.795136860572,-0.4588397635454532,-0.4258784587737989,7.507501643708114,928.5470894607845,0.01052765357720549,0.06799768364695065,0.8097107817226971,49.37403302203064,49.37403302203064,125.2912445068359,2190.179535157746,-0.5435504247807621,-0.04827030064753179,7.425679883098469,930.9759037990198,0.01096126739476808,0.0690186312316168,0.7877386609179855,109.1058807373047,2728.681736657163,-0.3463512597597549,-0.6278041119178068,7.568286465261617,926.825306372549,0.01015843318962524,0.0672075756652833,0.8302295296782917
29,109.7732696533203,2504.174713345012,-0.04766912203782352,-0.6774942687896748,7.589048907601282,2182.907735906863,0.008883958715714207,0.04959181928249794,0.5646134187727062,50.04172971975501,50.04172971975501,107.5978698730469,2326.516697122715,0.07380137422192731,-0.4810868745244425,7.569676647550031,2182.012944240196,0.00910199792250451,0.04938496870371939,0.531670744344052,100.2625274658203,2915.304995955667,-0.09520931945267715,-0.7306002656737598,7.625240852556344,2177.961167279412,0.008994395734123577,0.04965390174425845,0.6268336562207085
30,124.5575714111328,2779.528728989651,-0.2431197092068479,-1.2639447483008,7.453896622543446,581.5872702205884,0.01489476395266935,0.1326648156087498,0.8954890187774449,52.72123603435006,52.72123603435006,130.3361663818359,1628.860731787747,-0.7447875775399678,0.1074650501142234,7.222093324163895,577.2873621323529,0.01505494567706695,0.1334494280386845,0.8230712682022264,123.6862945556641,3018.249504543608,-0.3134958329522414,-1.137929485218434,7.55059663711747,581.9024203431372,0.01436576929364091,0.1316847353763911,0.903707816892727
31,135.2522125244141,421.3276089353021,0.6847863563740547,2.729629860439715,6.126149068477151,12.17227328431372,0.052197880813438,0.4242798664758488,0.9855990099493849,20.52626631746022,20.52626631746022,147.0816955566406,686.4082428282127,0.1821360049624751,0.2413843842584096,6.532660798577592,13.14707414215686,0.04524553639380677,0.4275438921983873,0.9904447423875758,97.67958068847656,1390.804390180623,-0.3382199852096086,-1.360069708266731,6.548996590133405,13.23722426470588,0.04509385033395281,0.4138615669179117,0.9952448838967668
32,117.7625732421875,2510.914301142097,-0.216917739332687,-0.7072969991891234,7.565923681613983,1815.810294117647,0.01031133670171451,0.05328581781748082,0.6388575044740455,50.10902414877081,50.10902414877081,121.6441192626953,2373.615063378355,-0.2445979579171681,-0.4293515485261388,7.541785172396784,1818.327849264705,0.01030764932580181,0.0537210621414899,0.6177480654604968,102.9039154052734,2975.707854542648,-0.1549429827684362,-0.8714527427325143,7.624639062543745,1801.132444852941,0.009679215096853032,0.05431453630144854,0.6975840606655895
33,129.2060394287109,1411.733228295809,-0.7688884837205596,1.33718045209566,7.138211776720811,623.9564338235296,0.01643181119425532,0.1369072737153904,0.7792290180632931,37.57303858215101,37.57303858215101,133.1841583251953,1196.2859251888,-1.050247208475749,2.763044613772078,6.963717109646762,621.9663602941176,0.01729943117440145,0.1380055350139498,0.7401044490272124,130.7347717285156,2651.094723544084,-0.6503713985900322,-0.3553473817752852,7.489522556834413,623.4630667892156,0.01483460184976469,0.1364722639772155,0.8825908174455211
34,109.0341491699219,550.4108516564593,0.2713798189515417,-0.7015392116886248,6.502880935338198,182.0547334558823,0.01887498591664423,0.1149915420409289,0.8346580115008005,23.46083655065307,23.46083655065307,123.0609130859375,457.8763860315084,-0.4537652336271765,-0.04954739691253751,6.360755848627695,182.9764246323529,0.02085883000433164,0.1154575101250777,0.8002392467224901,107.4048919677734,613.9341002141591,0.2329422103301463,-0.78648411359808,6.574590178716661,180.7128216911765,0.01824126308163547,0.114671357791076,0.8528993260333869
35,133.0325012207031,975.5224727233872,-1.159591304251218,2.211254121163797,6.806612725761921,732.0547181372551,0.01453874137437327,0.05738978661756112,0.6256768414040769,31.23335513074744,31.23335513074744,126.8279571533203,568.6879152969923,-0.6149162332717746,3.548645638223753,6.514517815454268,731.7035232843137,0.01553317887779563,0.05711395678229668,0.3579948300302697,126.9564361572266,1478.562448505079,-1.173242613089972,1.183933191592396,6.986746238926713,731.1280024509805,0.01387661354403861,0.05856836650806233,0.7533500533551098
36,111.3174591064453,4277.167942249915,-0.1615125185129625,-1.258817603779604,7.458263901133502,632.5669424019607,0.04898845804861313,0.1945603125276568,0.9261082671963679,65.40006072053691,65.40006072053691,115.7298431396484,4359.333921398735,-0.3069096534677065,-1.187042062895045,7.497355292225539,633.1536305147059,0.04212120068071292,0.1930282862720432,0.9274651014220853,105.1222076416016,5464.656406234717,0.1130625170751891,-1.327354684491382,7.756113849331491,622.4559589460783,0.02375968994021435,0.1865746574493854,0.9430534863174301
37,208.7980804443359,3967.210281349486,-1.383522767074412,0.8029944584536342,5.890181758593283,1433.274540441176,0.2287413377455107,0.2983847690118349,0.8197116818025175,62.98579428211956,62.98579428211956,222.0371856689453,2998.33154874458,-1.989609599159646,2.954914212113669,5.661425928062567,1315.161734068628,0.1603670592349758,0.28061306831762,0.7813006392106414,205.6231384277344,4337.938297620974,-1.346065171638954,0.6776121337218153,6.056872172554101,1448.038924632353,0.2058031447317019,0.27531828297282,0.8334106047097524
38,125.9695587158203,1465.711735071382,-1.102555585422026,0.7284534335979744,6.981723930640576,468.1470281862745,0.01785218936177439,0.1068964104415309,0.8406089091170892,38.28461486121261,38.28461486121261,126.9319915771484,910.4447614511009,-1.459030500445062,4.176637671750377,6.662298703963606,465.3345588235294,0.01922567693244295,0.1076145954542162,0.7450871010291641,113.2625274658203,2266.838321150979,-0.7523308762016374,-0.5909559788534033,7.197942528603934,465.8738357843138,0.01659863588947851,0.1099729359949675,0.8973996384701534
39,157.2730407714844,1672.270846686326,-1.13379014127267,1.419781422960141,7.197148603518945,820.0983455882352,0.01149830094990026,0.05855573232703321,0.7551923001499935,40.89340835252457,40.89340835252457,158.0941314697266,1236.457859847462,-1.592094539361867,3.934246342802972,6.898003870437923,820.4839767156863,0.01299409740713028,0.05837812926016333,0.6688971556404727,124.7627868652344,3478.657108834945,-0.2817809884646166,-1.220924086610026,7.586829885738871,819.7649509803922,0.01005557925700055,0.05857232865749564,0.882247705324954
40,119.6426086425781,2785.994433282875,-0.05849149645311248,-0.7716105013148846,7.670342283090692,934.0068780637257,0.009355531135151553,0.06971919644440094,0.8324656491134316,52.78252014903111,52.78252014903111,118.5258178710938,2383.066655214876,-0.1443683965458007,-0.625403178360346,7.54220632900676,934.7684283088236,0.01021856943020985,0.0708726792286228,0.8041100186083929,105.1092529296875,2927.313442215323,0.06644414211867648,-0.821104801896364,7.69590474116107,930.209068627451,0.009273123251140054,0.06991856265446769,0.8411686235652179
41,92.27583312988281,2060.690349800279,-0.9098592141273139,0.1214971463180179,6.409191124236294,623.3837162990197,0.1290072396557513,0.1836121030650613,0.8478058862050077,45.39482734629883,45.39482734629883,101.1721649169922,2529.915534412256,-0.9317483962647607,-0.09246790719340403,6.52055165715075,624.2198835784312,0.1311975364459275,0.1848400912822892,0.8759320502045193,89.00071716308594,1972.963241062826,-0.8087003193713308,0.06621634252530706,6.430863857873403,623.0737285539217,0.1284089974375919,0.1829575032865215,0.8411370940962766
42,102.9644165039062,4020.437454517931,-0.5186516276569951,-1.219972195359877,6.917035651805635,685.9255055147058,0.1230914447060475,0.2344472908935633,0.9144360472172527,63.40691961070125,63.40691961070125,100.3851013183594,3331.757885939442,-0.6753729963828159,-0.891536214655885,6.766935353169671,680.7329656862747,0.1214801000319797,0.23581025648308,0.897460475828793,97.45729064941406,4539.372168831294,-0.3208098135455027,-1.453287976909439,6.917412563140958,676.9204656862746,0.1283234536671042,0.2364073523232659,0.925291187858681
