Mean_R,RMS_R,Median_R,Variance_R,Std_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,IDM_R,Smoothness_R,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G,IDM_G,Smoothness_G,Mean_B,RMS_B,Median_B,Variance_B,Std_B,Skewness_B,Kurtosis_B,Contrast_B,Entropy_B,Energy_B,Homogeneity_B,Correlation_B,IDM_B,Smoothness_B,Label
0.533316725,0.548897654,0.525423729,0.016861904,0.129853396,0.47791067,0.951163189,6.776404842,44.57801777,0.034491896,0.295239317,0.979739679,0.021957018,0.000680076,0.590184357,0.608405958,0.525423729,0.021840235,0.147784419,0.587024316,-0.173688426,6.90917818,39.94833027,0.03312901,0.303537902,0.985974474,0.024440794,0.000609416,0.370498787,0.409572076,0.525423729,0.030479935,0.174585036,-0.594784087,-0.983868053,6.90270086,33.00105699,0.033877185,0.308854908,0.991691346,0.029440183,0.00050338,1
0.385118273,0.399090944,0.361111111,0.010957498,0.104678069,0.52807484,-0.352812018,6.430662205,245.721155,0.021390202,0.113955512,0.82770352,0.00405351,0.003749399,0.459427657,0.468799035,0.361111111,0.008698763,0.093267162,-0.049274411,-0.139880784,6.338101591,247.0851409,0.020735198,0.113848454,0.781726002,0.004031211,0.003770217,0.388675831,0.404670512,0.361111111,0.012689321,0.112646888,0.383465455,-0.5218985,6.578043873,243.7343597,0.019244416,0.112871888,0.852435028,0.004086384,0.003719087,1
0.546003931,0.566173684,0.563636364,0.022432347,0.149774321,-0.407882983,0.60627461,6.96178425,205.6719363,0.020544535,0.151803364,0.929716015,0.004839067,0.003138296,0.54955916,0.571251337,0.563636364,0.02431282,0.155925686,-0.574083262,0.522883225,6.966322448,204.7084712,0.020961637,0.154067232,0.935457115,0.004861744,0.003123589,0.410239272,0.447651997,0.563636364,0.03209605,0.179153705,-0.019137905,-1.302403784,7.006887464,204.6907935,0.019664572,0.150418006,0.950909141,0.004862131,0.003123318,1
0.524273385,0.537726312,0.535864979,0.014287004,0.119528257,0.076525568,-0.163487191,6.795966239,162.1213542,0.021488098,0.186157633,0.912901291,0.006131213,0.002473533,0.511088826,0.522340019,0.535864979,0.011627307,0.107829993,0.24623882,0.44336928,6.627716888,161.4755668,0.024061258,0.189456297,0.893319297,0.006155683,0.002463687,0.414927809,0.439759359,0.535864979,0.021223208,0.145681872,-0.467902356,-1.026017463,6.824002543,159.394807,0.021469186,0.187800617,0.94235255,0.00623545,0.002431921,1
0.550415727,0.561657318,0.557377049,0.012501471,0.111809977,-0.417691379,0.887569338,6.672900152,86.34771752,0.02726948,0.220973467,0.947054409,0.011452071,0.001317339,0.568013051,0.582532896,0.557377049,0.01670575,0.129250724,-0.210163775,0.321285992,6.875147254,86.5435815,0.025188911,0.223846597,0.960289126,0.01142617,0.00132033,0.443098162,0.466467472,0.557377049,0.021255921,0.145794105,-0.585710904,-0.692432209,6.869823494,83.16453738,0.025372115,0.220880972,0.969975777,0.011885072,0.001268764,1
0.576116837,0.591212369,0.545851528,0.017621456,0.132745831,0.887969893,0.16337392,6.700897815,16.62480086,0.043300522,0.409404609,0.992771653,0.056877967,0.000253561,0.63059771,0.64894499,0.545851528,0.023476128,0.153219215,0.500987194,-0.910492322,6.877923987,15.05591299,0.040690208,0.415802288,0.9950818,0.062440593,0.000229631,0.359967427,0.398423517,0.545851528,0.02916475,0.170776902,-0.456677954,-1.291097429,6.812728253,11.99963235,0.04093245,0.412695556,0.996842892,0.077168235,0.000182998,1
0.619120579,0.633361374,0.603921569,0.017836339,0.133552757,0.544262718,0.465709309,7.035302029,215.9244026,0.018987252,0.162174947,0.907125893,0.004610304,0.003294525,0.605882233,0.618073197,0.603921569,0.014921197,0.122152351,0.298799332,0.812611259,6.950287218,216.227068,0.019539664,0.160769899,0.888812598,0.004603892,0.003299178,0.55858645,0.57290344,0.603921569,0.016199529,0.127277372,-0.858527001,1.36494614,6.967186495,212.0336857,0.019654557,0.159178975,0.899482456,0.004694526,0.003235197,1
0.919999366,0.93369702,1,0.025391292,0.159346452,-2.566032067,6.403790519,4.26805484,374.8976256,0.400762134,0.469627209,0.886817679,0.002663138,0.005720469,0.927830176,0.936436895,1,0.016045222,0.126669736,-3.073062425,11.0088863,4.866248805,350.7343444,0.318491506,0.425475614,0.832301211,0.002845631,0.005351511,0.87151968,0.899550151,1,0.049643923,0.222809162,-2.018798478,3.315692377,4.916247919,432.8671875,0.35977673,0.426480002,0.933148597,0.002306766,0.00660499,1
0.467632896,0.481483167,0.469635628,0.013145514,0.11465389,-0.014981119,0.011821572,6.684569922,40.8727788,0.034031888,0.302548937,0.976203932,0.023901289,0.000623595,0.518193666,0.530893501,0.469635628,0.013323234,0.115426316,-0.493134427,0.327413356,6.684920329,41.49563419,0.035719039,0.303145835,0.976152411,0.023551625,0.000633096,0.373674771,0.403200234,0.469635628,0.022937594,0.151451623,0.107226356,-1.126995825,6.918180818,40.10436581,0.03013503,0.296853651,0.98660383,0.024346165,0.000611849,1
0.421915511,0.457963479,0.439215686,0.03171785,0.178095059,-0.31215996,-0.15428008,7.437932299,1741.551501,0.010234036,0.049273161,0.578318765,0.000573875,0.026573638,0.453507607,0.488267648,0.439215686,0.032736146,0.180931331,-0.387460341,0.095418913,7.453999859,1742.729733,0.010368482,0.049638292,0.591432455,0.000573487,0.026591555,0.434264239,0.479858604,0.439215686,0.04167885,0.204153987,-0.351475532,-0.424657566,7.586310202,1735.439767,0.009064693,0.04834254,0.680008254,0.000575894,0.026480304,1
0.437773342,0.488506233,0.48627451,0.04699284,0.216778321,-0.256146977,-1.116201326,7.613204067,774.5178922,0.009719207,0.068070945,0.873279783,0.001289477,0.011818086,0.448297478,0.482637656,0.48627451,0.031968478,0.178797309,-0.323760287,-0.607666872,7.454722027,774.4561887,0.010008329,0.067914007,0.813900023,0.00128958,0.011817107,0.422137631,0.477472191,0.48627451,0.049779514,0.223113232,-0.236628591,-1.071137025,7.649341459,773.1906863,0.009685638,0.068973656,0.880565129,0.001291688,0.011797781,1
0.47082711,0.500117451,0.529411765,0.028439297,0.168639548,-0.899921895,-0.162385957,7.137418708,551.6241881,0.012937794,0.066116661,0.851073331,0.00180959,0.008417081,0.461658792,0.478701785,0.529411765,0.016026559,0.126596047,-1.130822179,1.459876115,6.830565983,549.8351409,0.014096001,0.066870039,0.736596798,0.001815472,0.008389764,0.413823865,0.445885188,0.529411765,0.02756341,0.166022318,-0.703288577,-0.589356439,7.143479377,545.7695619,0.012645395,0.066564473,0.847918209,0.001828966,0.008327733,1
0.890211277,0.911042209,0.996078431,0.037521788,0.193705414,-2.164754405,4.239794308,4.627075779,869.3734069,0.384781406,0.439736506,0.8223341,0.00114944,0.013265585,0.907413916,0.921852505,0.996078431,0.026412024,0.162517766,-2.371485822,5.666850821,4.907926993,862.1893076,0.343654439,0.434285479,0.749639467,0.001158956,0.013155957,0.853285546,0.88516022,0.996078431,0.055412392,0.235398369,-1.849091595,2.683157881,5.045779205,908.0137408,0.360931456,0.416644419,0.874329288,0.00110053,0.013855187,1
0.497281722,0.529142855,0.533333333,0.032703051,0.180839848,-0.492726932,-0.497287869,7.448593998,955.0158548,0.009504514,0.051082314,0.775814051,0.001046018,0.014572378,0.453523943,0.478738557,0.533333333,0.02350664,0.153318751,-0.289807046,-0.111458945,7.270672165,954.4363511,0.010093104,0.051707485,0.688382286,0.001046653,0.014563538,0.369664091,0.409391076,0.533333333,0.030949512,0.175924735,-0.326572053,-0.648477674,7.382183546,946.7403186,0.010403931,0.056320038,0.765128454,0.001055153,0.014446106,1
0.447168407,0.458787649,0.438818565,0.010526523,0.102598847,0.155030234,0.051376208,6.638197561,665.7998928,0.014207199,0.066236011,0.513273482,0.001499732,0.010159291,0.497521509,0.508567131,0.438818565,0.011112875,0.10541762,-0.471667805,0.46965957,6.632260238,667.5776501,0.015014787,0.06612534,0.537939042,0.001495746,0.010186418,0.428563114,0.444280363,0.438818565,0.013718699,0.117126848,0.210702016,-0.556802052,6.79288931,665.9540748,0.013113389,0.065711143,0.626674368,0.001499383,0.010161647,1
0.371347166,0.445847098,0.376470588,0.060880918,0.246740588,-0.041458326,-1.118608001,7.232695133,939.664185,0.123264174,0.17796298,0.880914287,0.001063218,0.01433792,0.39308723,0.45525707,0.376470588,0.052741429,0.229655022,-0.462018289,-0.87450451,7.024712587,936.1777574,0.12292339,0.17875309,0.86289735,0.001067173,0.014284681,0.368063773,0.445881254,0.376470588,0.063339151,0.251672707,0.003501815,-1.153693079,7.241892816,938.9479013,0.124568044,0.178136032,0.8856453,0.00106403,0.014326951,1
0.926915128,0.944655356,1,0.033202088,0.182214401,-2.804783509,6.949928675,3.061474661,261.1949755,0.657188847,0.713998967,0.939707491,0.003823539,0.003985519,0.954584339,0.967064157,1,0.023981823,0.154860658,-3.942837034,14.84134587,2.226939276,211.9341299,0.712890318,0.767536135,0.932289649,0.004712064,0.003233858,0.865897145,0.903229362,1,0.066045414,0.256993023,-1.949430874,2.59645566,3.674047536,305.7321078,0.627428572,0.66928107,0.964506222,0.003266856,0.004665102,1
0.91623595,0.929839331,0.992156863,0.025112865,0.158470391,-2.733854392,8.073337398,4.67014765,626.2662071,0.291258195,0.3771803,0.808806717,0.00159496,0.009556063,0.945889043,0.953146576,0.992156863,0.013782313,0.117398098,-4.307930084,21.91183249,4.709458225,577.0746324,0.19956055,0.364714351,0.67902105,0.001730478,0.00880546,0.828583183,0.86623736,0.992156863,0.063817074,0.252620414,-1.345731534,0.641716529,5.287903381,647.605867,0.272048904,0.356274632,0.922150217,0.001542415,0.009881681,1
0.60402676,0.61693148,0.642533937,0.015756125,0.125523403,-0.629567512,0.555499522,6.629625564,18.89713542,0.064500379,0.444184458,0.99080808,0.050421943,0.000288347,0.681685918,0.693124249,0.642533937,0.015725534,0.125401489,-0.569460206,1.028240819,6.640181788,17.25396752,0.063979927,0.459093996,0.99158467,0.054975299,0.000263274,0.431298372,0.483610836,0.642533937,0.047861154,0.218771923,-0.123133607,-1.508047855,6.96437917,18.77202819,0.056457254,0.433258958,0.996986792,0.050721331,0.000286437,1
0.670809961,0.683761205,0.703557312,0.017543382,0.132451431,-0.517643062,-0.689669782,6.933173904,118.1800398,0.0190461,0.160759918,0.948554814,0.008392008,0.001803262,0.67667977,0.683540998,0.703557312,0.009332786,0.096606344,-0.881992766,1.252817447,6.556795688,116.7937653,0.022598958,0.164320057,0.904599995,0.008491043,0.001782109,0.552526361,0.590274591,0.703557312,0.043138713,0.207698611,-0.182896313,-1.477678305,7.255369902,118.1712929,0.017517478,0.159186442,0.978915808,0.008392516,0.00180314,1
0.470629943,0.527698942,0.482352941,0.05697363,0.238691496,-0.214774794,-1.183746946,7.518884307,369.7366115,0.023255846,0.20007374,0.95012676,0.002697502,0.005641726,0.458150168,0.512023904,0.482352941,0.052266902,0.228619557,-0.315639064,-1.059176143,7.528358755,366.5829044,0.021204743,0.201384827,0.9461151,0.002720632,0.005593589,0.337395762,0.425320302,0.482352941,0.06706146,0.258962274,0.464788441,-1.2362894,7.454135067,358.9560815,0.022881661,0.205395716,0.958778213,0.002778293,0.005477211,1
0.465852272,0.495454325,0.487562189,0.028456648,0.168690984,-0.144799273,-0.371427611,6.976329785,39.28439032,0.030526393,0.299750591,0.989409281,0.024842336,0.000598753,0.545385636,0.576316884,0.487562189,0.034695658,0.186267706,-0.320761606,-0.149386165,7.076229169,39.20010723,0.02958911,0.305068389,0.991333418,0.024893879,0.000597487,0.26055354,0.32772275,0.487562189,0.039514054,0.198781422,0.265399132,-1.499093448,6.693130826,30.62526042,0.039661089,0.329318021,0.994043342,0.031659998,0.000466581,1
0.483332478,0.502194875,0.486055777,0.018589408,0.136342978,0.018789108,0.057649584,7.102273836,147.9158548,0.018127484,0.152387089,0.938873672,0.006716019,0.002257005,0.491590887,0.510619422,0.486055777,0.019070593,0.138096319,-0.099879445,0.205899259,7.122677453,147.134712,0.018034117,0.152505236,0.940720505,0.006751434,0.002245096,0.434921629,0.464195786,0.486055777,0.026320904,0.162237183,-0.456920578,-0.669614539,7.237386914,143.2931066,0.017102711,0.152161618,0.958176766,0.00693116,0.002186466,1
0.48912922,0.519236856,0.517647059,0.030359519,0.174239831,-0.815495249,0.319789798,7.26499269,546.0043811,0.018326047,0.166852129,0.86193068,0.0018282,0.008331346,0.525284711,0.54966737,0.517647059,0.02621019,0.161895616,-1.344321926,1.904756548,7.018615075,548.098652,0.01946974,0.166426241,0.839602132,0.001821231,0.008363308,0.469108552,0.521491595,0.517647059,0.051890651,0.227795195,-0.330063404,-0.980397423,7.583858882,543.6099724,0.017032013,0.164681826,0.919514665,0.001836234,0.008294829,1
0.468517229,0.513569673,0.517647059,0.044245415,0.210345941,-0.417007942,-0.967776693,7.548237733,1103.492096,0.009575845,0.063891618,0.808425045,0.000905401,0.016837389,0.463254263,0.501226041,0.517647059,0.036623032,0.191371449,-0.293345367,-0.721735146,7.490433196,1105.043122,0.010013462,0.064148949,0.768340204,0.000904132,0.016860979,0.424632891,0.477372874,0.517647059,0.047571768,0.218109532,-0.383403591,-1.065821576,7.555506101,1095.621982,0.009763964,0.064262122,0.823033515,0.000911899,0.016717243,1
0.886272774,0.914799038,1,0.051377848,0.226666822,-2.264450117,4.073528248,4.275629232,741.4732537,0.439532972,0.507517645,0.889364434,0.001347648,0.011313973,0.899519139,0.924099046,1,0.044824366,0.211717656,-2.673644309,6.297023024,4.612303614,696.3316176,0.377899717,0.490378618,0.880918371,0.001434816,0.01062513,0.824574729,0.874444423,1,0.084729565,0.291083434,-1.579658227,1.140635592,4.648889217,763.7214461,0.432801499,0.493684878,0.930874109,0.001308406,0.011653452,1
0.564800465,0.583956435,0.595918367,0.022005553,0.148342689,-0.59482394,0.285634626,7.103224311,75.65669424,0.022443269,0.203232747,0.973619794,0.013048996,0.001153748,0.629146093,0.645901037,0.595918367,0.021363342,0.146162041,-0.600043853,0.781280644,7.064340141,73.38938419,0.022963404,0.207576071,0.973611356,0.013446929,0.001119159,0.419026776,0.470378591,0.595918367,0.04567258,0.213711441,-0.356173835,-1.329942715,7.273321875,64.03057598,0.02189833,0.21361872,0.989245614,0.015382562,0.000976462,1
0.646081388,0.653638774,0.64516129,0.009822486,0.099108456,0.174352142,0.887033268,6.374492639,24.30589767,0.039459494,0.333442095,0.981025026,0.039578194,0.000370867,0.714557982,0.722858298,0.64516129,0.01193101,0.109229162,-0.267463242,0.42035166,6.54337208,25.37610294,0.036716037,0.339618252,0.983680705,0.037965956,0.000387196,0.468108217,0.505439748,0.64516129,0.036344036,0.190641119,-0.074703167,-1.558077538,6.725267625,25.68046875,0.034370187,0.328275408,0.994565656,0.037528946,0.00039184,1
0.455362916,0.477386636,0.470355731,0.020542615,0.143326951,-0.09308594,0.727485203,7.086753467,99.27936581,0.02571446,0.258340063,0.962883568,0.009974699,0.001514384,0.466406298,0.488244716,0.470355731,0.020848068,0.144388601,-0.39487183,0.177950662,7.125275718,98.12469363,0.024439746,0.259381389,0.963778363,0.010090792,0.001496726,0.346250511,0.378034044,0.470355731,0.023020322,0.151724494,-0.434437858,-0.87980688,7.06922672,95.7453125,0.024975048,0.25847127,0.968162343,0.010339087,0.001460443,1
0.500728669,0.519555143,0.508064516,0.019208347,0.13859418,0.036838055,-0.684802535,7.074276505,345.4287224,0.013987308,0.101896002,0.862097355,0.002886713,0.005270823,0.481677394,0.504608928,0.508064516,0.022617059,0.150389689,-0.06354551,-0.935855873,7.150230539,348.9754596,0.01367455,0.102186789,0.881459719,0.002857455,0.005324942,0.37814491,0.422109118,0.508064516,0.035182534,0.187570078,-0.071580473,-1.138698659,7.380831761,325.2440564,0.01310725,0.101910375,0.928981483,0.003065313,0.00496283,1
0.902460914,0.9242525,1,0.039806984,0.199516876,-2.526644385,5.881155785,4.173294554,702.2741881,0.463895503,0.532807597,0.86475757,0.001422859,0.010715853,0.939114859,0.954587036,1,0.029299691,0.171171525,-3.722225033,13.54406734,3.685022388,596.8409773,0.440527847,0.559477796,0.843911791,0.001673919,0.009107069,0.822824037,0.868622466,1,0.077465593,0.278326415,-1.410637232,0.733766537,4.613561625,747.4455882,0.449711633,0.51343708,0.925986137,0.001336906,0.011405114,1
0.39215369,0.410865436,0.403508772,0.01502589,0.122580139,0.071839753,0.287906735,6.766321974,139.9075521,0.025353712,0.185162321,0.928639739,0.007098129,0.002134794,0.470568205,0.487645789,0.403508772,0.01636398,0.127921772,-0.625931041,0.48494945,6.757057672,139.6936428,0.027365664,0.186345282,0.934547116,0.007109024,0.002131524,0.523757265,0.562173794,0.403508772,0.041717702,0.204249116,-0.087313716,-1.390699244,7.037046076,143.8631127,0.026033655,0.181795304,0.973496632,0.006904309,0.002195136,1
0.445900596,0.469581411,0.449781659,0.021679359,0.147239123,0.106129609,0.747928965,7.048247987,347.6875,0.019051188,0.148626822,0.876984259,0.002868054,0.00530518,0.440972407,0.468071043,0.449781659,0.024633837,0.156951703,-0.467013684,-0.013511302,7.121682321,347.0962929,0.017895658,0.148537695,0.891906612,0.002872916,0.005296043,0.445660787,0.507829284,0.449781659,0.059277045,0.243468776,-0.201822037,-1.340394946,7.479742026,337.8211397,0.017068003,0.152937797,0.956213039,0.002951558,0.00515428,1
0.454946255,0.505541583,0.509174312,0.048596196,0.22044545,-0.347929833,-1.119639138,7.33640752,437.8221201,0.015369829,0.129943195,0.930597228,0.002278908,0.006680401,0.382371745,0.429255074,0.509174312,0.038051767,0.195068621,-0.188010008,-1.132065624,7.246856498,428.7498775,0.015301246,0.133020127,0.91317176,0.002327018,0.006542096,0.307564902,0.366522381,0.509174312,0.039742487,0.199355179,0.140697315,-1.174159788,7.220285792,416.560095,0.017342567,0.135047174,0.919088374,0.002394964,0.006356023,1
0.504390702,0.56081105,0.588235294,0.060099053,0.245151083,-0.642572715,-0.946211829,7.474078726,798.0137102,0.017776553,0.168040183,0.89803456,0.001251571,0.012176287,0.490861721,0.545844472,0.588235294,0.057000959,0.238748735,-0.667836572,-0.906323621,7.454509004,795.0802237,0.017507777,0.168666194,0.892894097,0.001256182,0.012131466,0.423823876,0.50558655,0.588235294,0.075991082,0.2756648,-0.188977559,-1.403325914,7.504998024,751.7461091,0.030416245,0.182354022,0.923950217,0.001328523,0.011470156,1
0.446228536,0.454167057,0.445833333,0.00714781,0.084544721,-0.092700602,-0.115493262,6.376006539,192.6678156,0.019928928,0.115391214,0.792788649,0.005164012,0.002939876,0.493772952,0.503558805,0.445833333,0.009759742,0.098791409,-0.290011975,-0.60180554,6.512607113,194.7675551,0.01923894,0.115889996,0.846763407,0.005108601,0.002971916,0.437594668,0.446121905,0.445833333,0.007535661,0.086808184,0.282195503,-0.334459653,6.332325284,191.2976256,0.021061726,0.114568529,0.804761989,0.005200842,0.002918969,1
0.489185109,0.531954527,0.525490196,0.043673548,0.208982172,-0.37964916,-0.876040913,7.570456963,1178.538817,0.011629734,0.092378194,0.792249533,0.000847797,0.017980549,0.472725064,0.516685962,0.525490196,0.043495397,0.208555501,-0.410999284,-0.765771657,7.549815631,1177.451961,0.012787852,0.095063464,0.791596352,0.00084858,0.017963837,0.434488753,0.482483431,0.525490196,0.044009785,0.209785092,-0.304494092,-0.993080256,7.566222142,1177.670175,0.011709225,0.091597791,0.793992328,0.000848422,0.017967226,1
0.538986386,0.573760029,0.576470588,0.038694248,0.196708534,-1.015119294,0.623361116,7.362763777,561.9464614,0.016393494,0.159917126,0.88852961,0.00177642,0.00857379,0.495200602,0.531006121,0.576470588,0.036743864,0.191686891,-1.095730352,0.536299658,7.251984823,555.539231,0.017127486,0.162888726,0.883928166,0.001796874,0.008476094,0.459058275,0.513704162,0.576470588,0.053157466,0.23055903,-0.61623812,-0.883300138,7.43999172,524.2816636,0.02091828,0.16818474,0.92423535,0.001903816,0.007999456,1
0.58073527,0.630147978,0.560784314,0.05983302,0.24460789,-0.179908911,-0.914951223,7.64572601,361.1414828,0.020335096,0.205200359,0.953524522,0.002761507,0.005506533,0.5908029,0.630577454,0.560784314,0.04857986,0.220408393,-0.640996663,-0.210362675,7.568500134,358.6709865,0.019856451,0.205912653,0.943132441,0.002780472,0.005469939,0.449190028,0.524075977,0.560784314,0.072883949,0.269970274,0.222322184,-1.201610342,7.642293906,357.6830576,0.019256069,0.200700667,0.962227314,0.002788126,0.005452831,1
0.481666834,0.517669297,0.501960784,0.035978562,0.189680158,-0.425773443,-0.591043555,7.520170782,831.3743873,0.009908559,0.069038454,0.822546838,0.001201397,0.012685766,0.503133198,0.530438807,0.501960784,0.028222313,0.167994979,-0.624286705,0.111143071,7.336563485,828.7095435,0.010756884,0.069723329,0.774590563,0.001205257,0.012645101,0.466645125,0.513442141,0.501960784,0.045865159,0.214161526,-0.263373105,-0.913581173,7.665478312,831.6307292,0.009393105,0.068893965,0.860712021,0.001201026,0.012689668,1
0.6147215,0.660695029,0.670588235,0.058635399,0.242147473,-0.622702125,-0.711712372,7.708073819,919.8840686,0.010458955,0.084783852,0.879428345,0.001085925,0.014035776,0.588513961,0.635571191,0.670588235,0.057602056,0.240004284,-0.636534977,-0.645607673,7.715189051,920.6678309,0.010229357,0.085004254,0.877183139,0.001085002,0.014047592,0.529818426,0.592384516,0.670588235,0.07021185,0.264975187,-0.258799745,-1.163875409,7.865316395,916.5013174,0.009622488,0.084276762,0.89965332,0.001089928,0.013983951,1
0.566125325,0.576035837,0.598214286,0.011319402,0.10639268,-1.2940601,1.894311515,6.224340522,46.82519914,0.049478716,0.307822975,0.968282517,0.020931134,0.000714493,0.61504909,0.621792962,0.598214286,0.008341105,0.091329652,-0.53114457,3.888656098,6.153936382,46.1332261,0.049454651,0.310206186,0.95757811,0.02123874,0.000703931,0.461606503,0.501737046,0.598214286,0.0386595,0.196620193,-0.925590841,-0.654775411,6.65441645,44.35304841,0.043147921,0.307090087,0.991198258,0.022070232,0.000676762,1
0.519630072,0.527010843,0.527896996,0.007725017,0.087892073,-0.574111025,0.53828358,6.302416266,44.73129596,0.035861761,0.280947592,0.95556481,0.021884024,0.000682196,0.559355904,0.566881472,0.527896996,0.008475576,0.092062893,-0.552647327,0.839273382,6.372657281,44.47179841,0.035758645,0.279759502,0.959736277,0.02200896,0.000678232,0.400103328,0.427345871,0.527896996,0.022541821,0.150139337,-0.121486451,-1.217675685,6.88278148,44.42731311,0.028996523,0.273838707,0.984864311,0.022027248,0.000677523,1
0.930299228,0.943231483,0.996078431,0.024228978,0.155656602,-2.955297365,8.527121495,4.108084418,356.71322,0.396610273,0.505122168,0.887156458,0.002798638,0.005443011,0.949558991,0.960320265,0.996078431,0.020552735,0.143362249,-3.800632264,14.0583963,3.751630144,320.6109835,0.34948112,0.529434461,0.880472373,0.003112729,0.004892133,0.82727697,0.866650628,0.996078431,0.066696126,0.258255931,-1.446258715,1.014459517,5.211723144,410.7649357,0.346020839,0.448097789,0.952750871,0.002430613,0.006267775,1
0.475049726,0.508521846,0.509803922,0.032922225,0.181444828,-0.463037838,-0.537251741,7.418137794,1086.637791,0.010439732,0.065340682,0.746568805,0.000919433,0.016580356,0.468235629,0.498717008,0.509803922,0.02947405,0.171680081,-0.411493988,-0.119142972,7.348568503,1087.072166,0.011310107,0.065631933,0.716904847,0.000919066,0.016586917,0.390902471,0.440408808,0.509803922,0.041155177,0.202867388,-0.374972427,-0.909645273,7.456691474,1073.714262,0.012919753,0.071477499,0.799595474,0.000930491,0.016383072,1
0.461764167,0.498452818,0.494117647,0.035229066,0.187694075,-0.819008839,0.135702354,7.231480192,379.5020527,0.021405303,0.19897458,0.917359885,0.002628255,0.005790435,0.450468654,0.490895259,0.494117647,0.038056146,0.195079846,-0.536670439,-0.143324272,7.378142287,381.4514093,0.020241455,0.200339232,0.923132154,0.00261485,0.00582008,0.399830059,0.455344707,0.494117647,0.047474726,0.217886957,-0.418251124,-1.001112371,7.431852092,362.88125,0.025152897,0.210849239,0.941244983,0.002748339,0.005536812,1
0.491462618,0.518148169,0.509803922,0.02694202,0.164140246,-0.658709235,0.554460164,7.312964939,669.0186121,0.013351447,0.111304643,0.809548114,0.001492526,0.010208395,0.511638148,0.533799718,0.509803922,0.023168545,0.152212171,-0.979882149,1.634721777,7.141983338,673.9937806,0.014266191,0.111107556,0.776887499,0.001481526,0.010284292,0.483543187,0.530761131,0.509803922,0.047893365,0.218845527,-0.457429482,-0.741698015,7.627500127,657.4265165,0.013078717,0.113167648,0.894660437,0.001518803,0.010031449,1
0.528456835,0.541429704,0.511013216,0.013879498,0.117811282,0.623786482,0.412825558,6.667781147,227.5840993,0.022990387,0.181538066,0.87420328,0.004375198,0.003472352,0.52179923,0.539010978,0.511013216,0.018258398,0.135123638,0.609397579,-0.454152086,6.722641112,230.0740809,0.02287405,0.182456705,0.903313436,0.004328045,0.003510372,0.49978315,0.518054708,0.511013216,0.018597483,0.13637259,-0.672544147,-0.022204357,6.8066312,221.1919271,0.021991052,0.175826699,0.908721053,0.004501059,0.003374844,1
0.575260117,0.608485906,0.611764706,0.039330895,0.198320184,-0.672972738,0.054948311,7.51204683,877.9070619,0.010522013,0.061361565,0.8286375,0.00113779,0.013395391,0.574115409,0.60187111,0.611764706,0.03264033,0.180666349,-0.650203647,0.589838051,7.412787505,878.7484375,0.01077737,0.062686232,0.793361893,0.001136703,0.013408184,0.518068321,0.561018535,0.611764706,0.046347011,0.215283559,-0.61693064,-0.30744508,7.600075202,880.8540135,0.010237176,0.062274483,0.854039972,0.001133988,0.013440257,1
0.613524846,0.624500934,0.602678571,0.013588681,0.116570496,-0.063041364,0.196899435,6.601901145,37.31086091,0.041937109,0.319087092,0.978913012,0.026130863,0.000569038,0.65878909,0.675926088,0.602678571,0.022873012,0.151238262,-0.009759379,-0.766586702,6.840900532,38.26220895,0.038617625,0.323792051,0.987155589,0.025494861,0.000583522,0.412559986,0.438319093,0.602678571,0.021917885,0.148046902,-0.087925419,-1.158420729,6.812593193,34.37346814,0.034263342,0.316244739,0.987951938,0.028297185,0.000524076,1
0.419855268,0.468253434,0.468879668,0.042982833,0.207323015,-0.359038259,-1.137438531,7.385109138,498.2474724,0.012836333,0.100342157,0.910969281,0.002003066,0.00760264,0.42458315,0.458022654,0.468879668,0.0295139,0.171796101,-0.514811035,-0.684894574,7.21374754,496.8941023,0.013010503,0.100844986,0.870756216,0.002008512,0.007581976,0.39882853,0.460320137,0.468879668,0.052830432,0.229848715,-0.250478113,-1.273730126,7.482287909,497.0307445,0.012654763,0.10017859,0.927699603,0.002007959,0.007584051,1
0.512132194,0.532282296,0.526970954,0.021045059,0.145069153,0.009043149,-0.804617439,7.066453577,63.9600337,0.023066435,0.24514429,0.976664461,0.015399549,0.000975403,0.535521575,0.560712862,0.526970954,0.027615556,0.16617929,0.12462867,-0.962906864,7.200688585,62.88019301,0.021993772,0.247781067,0.982525793,0.015659696,0.000958853,0.352230658,0.376040681,0.526970954,0.017340157,0.131682031,0.081103476,-0.560902906,6.920564967,58.40916054,0.024202588,0.246254703,0.97410193,0.016839281,0.000890709,1
0.921598128,0.936726663,0.996078431,0.028113732,0.1676715,-3.053796112,9.771369126,4.262328799,815.9571998,0.374425312,0.446952815,0.777473915,0.001224616,0.0124505,0.947140144,0.956678309,0.996078431,0.018158934,0.13475509,-4.386232227,21.33393463,4.255206793,721.4090533,0.305884489,0.447207959,0.695228971,0.001384844,0.011007765,0.866603836,0.897243942,0.996078431,0.054044483,0.232474692,-1.947957004,3.021606703,4.735322694,853.0948836,0.363371014,0.432746979,0.878951174,0.001171328,0.013017173,1
