,Mean_R,RMS_R,Median_R,Variance_R,Std_R,Skewness_R,Kurtosis_R,Contrast_R,Entropy_R,Energy_R,Homogeneity_R,Correlation_R,IDM_R,Smoothness_R
0,136.1082000732422,10.07190260307845,141,1649.200313618174,40.61034737130642,-0.8880922090526485,1.236234902780326,7.235152940291849,898.8067401960784,0.0109732280194814,0.06162337443474059,0.7280825293078097,0.00111136330788662,0.0137146984029852
1,105.1764526367188,10.35539875848659,100,529.1168442033231,23.00253995112981,0.6746027069281887,0.4158887133816807,6.447092891949835,398.7335018382352,0.01965245575812517,0.1029562472721404,0.6231535048091746,0.002501789721684432,0.006084181981895983
2,121.7172698974609,10.3906198601961,128,3421.879002287751,58.4968289934399,-0.3324307296834653,-0.9922405312386577,7.590309574404936,436.8997855392157,0.01527731868991039,0.1423378019767491,0.9362002504871232,0.002283707190427444,0.006666541556938367
3,111.7644195556641,10.06144528755258,109,404.3807964099105,20.10922167588568,0.3650029866379923,0.3548014994122104,6.330353347392802,240.3921568627452,0.02159414702617166,0.1178238927537351,0.7023328617568123,0.004143007286177554,0.003668088770297136
4,117.3741912841797,10.48297555512068,129,3084.250590624055,55.53602966204961,-0.3374179399368835,-1.204895666275097,7.426021141257511,442.323131127451,0.02037534086563253,0.1575272671612172,0.9284178230573352,0.002255794684212204,0.006749304811606633
5,123.5725708007812,10.34680167644285,138,2465.641675617546,49.65522807940314,-0.9332347081777987,0.1152749588472619,7.264542556534149,654.3710631127451,0.02043948106537066,0.1337152012604104,0.8675345535251586,0.001525900737621057,0.00998486767349688
6,150.4571533203125,10.51632148510709,164,2065.503657326102,45.44781245919436,-1.242277024652697,1.035989983621474,7.204490140185126,595.3433210784314,0.01564386656528087,0.1172610031058319,0.8562864522975879,0.001676930382764567,0.00908413483128553
7,103.2287902832031,10.68835088900821,100,2279.678795143031,47.74598197904228,-0.1150985355005886,-1.124318109396123,7.290384133283989,97.39007352941177,0.02498064711030802,0.2526967040427104,0.9786601479635342,0.01016620805915924,0.001486054588251048
8,154.6433563232422,10.52448505945073,160,1078.201037099352,32.83597169415506,-1.030209275271772,1.802278923425811,6.923200527566513,475.0780330882354,0.01753307757103356,0.1140819581834706,0.7802004032673114,0.002100573351449236,0.007249112438062484
9,121.7981719970703,10.38792478425033,124,3850.594748245319,62.05316066281652,-0.2941133465670334,-1.175814359753409,7.551919637252037,450.020986519608,0.01985957104938864,0.1890515366703771,0.9415578539029903,0.002217289359709428,0.006866703570542175
10,105.6595458984375,9.869760402874846,116,1738.441280946136,41.69461932847133,-0.41478995468442,-0.9147114160187813,7.171412271144649,178.7345281862745,0.02057229501528184,0.1970100689544995,0.9486146728840897,0.005564398129464565,0.002726980495763966
11,121.1468658447266,10.13999676044119,128,2229.772055301582,47.22046225209557,-0.5015806328020079,-0.3711459785721059,7.41219946828824,511.128324142157,0.01500733024967622,0.1275853539105876,0.8854745282573347,0.001952692826316968,0.007799195961386497
12,122.1450653076172,9.956528589214795,120,477.7154825457837,21.85670337781487,0.005951980334269565,0.5403827023825816,6.419752616658069,55.27101715686275,0.03214045904813924,0.284254438583924,0.9421587043847801,0.01778129398588893,0.0008429807656999967
13,121.6170959472656,9.628160626556935,131,902.9209504043683,30.04864307093364,-1.167267427732817,0.9856240398437301,6.641074957987986,188.3300245098039,0.02322196809961943,0.1446555939602913,0.895909912651321,0.005282430354184975,0.002873537208554104
14,105.7515869140625,10.21873506784077,101,501.8290990442038,22.40154233628131,0.4742981171883267,0.04665986960021318,6.45898035259971,256.9725643382354,0.01986004368307063,0.1104894347269179,0.7439946246319077,0.003876679652321517,0.003921077323072046
15,150.3372039794922,10.31977060817116,154,1090.765733783832,33.02674270623477,-1.455629708204984,3.882513153440565,6.846405949588148,556.475367647059,0.01406835590300378,0.07293098803578091,0.7455163732042153,0.001793846498889801,0.008491140063988137
16,138.0785217285156,10.07645789263814,144,1789.177153429948,42.29866609516129,-1.141965882796733,1.258940063003962,7.085798648790948,572.447181372549,0.01455316369217761,0.1018801717794824,0.8399378214567922,0.001743884025440872,0.008734349006402383
17,114.457275390625,10.09211571280011,118,1998.527440965176,44.70489280789269,-0.3915695613992187,0.05885334459210867,7.442186841745804,1766.8234375,0.008745796022137835,0.03888908962738816,0.5586003679819654,0.0005656701489657328,0.02695919722202636
18,108.9859771728516,10.0721283334278,108,631.7701738437172,25.13503876749979,0.3536409988589088,0.2982034137863079,6.680682071573494,644.379656862745,0.01346081187160682,0.05951844722968629,0.4900061008098037,0.001549507870290081,0.009832452704391655
19,113.9320373535156,9.834618780740817,119,1616.49965353962,40.20571667735349,-0.5270543427597898,0.4030163337279027,7.229859934652909,938.793275122549,0.01161931776788963,0.06308456873096648,0.7101182003983916,0.001064076952155074,0.01432484515454951
20,175.8133239746094,9.997805545351252,177,1894.584353721701,43.52682338192968,-0.01446901651492189,-0.7510562103363392,7.279757873013196,903.922993259804,0.01330704752214886,0.06530731626342473,0.7613842556952373,0.001105082656575091,0.01379262155048286
21,116.4898071289062,9.936709198586101,116,474.2263060174882,21.77673772670021,-0.07675264857259151,-0.4715679659784207,6.447813950490488,196.0121323529412,0.01840800650721149,0.1094083529817972,0.7933531080936765,0.005076303843270641,0.002990901951364075
22,124.7238464355469,10.4988853226225,142,2775.837160839699,52.68621414411648,-0.9957832778935148,0.04066174168019243,7.141858311268425,650.4935814950982,0.02957541024479011,0.1536673301556032,0.8830425270712796,0.00153500422227433,0.009925680913196525
23,151.0762786865234,10.32427639030448,160,2123.419794965303,46.08057936881114,-1.024812827810947,0.6102556432233741,7.303880325533995,604.2432444852943,0.01787763237100648,0.1514950901678952,0.8580817701735522,0.001652277076884339,0.009219879040584793
24,120.2874908447266,10.46866035992406,130,4294.301458511269,65.5309198662072,-0.2080510344066333,-1.302734168421163,7.709638976830608,685.9695772058824,0.01487907991494246,0.1588480260267202,0.9201532499095724,0.001455700066871992,0.01046480133161321
25,99.17828369140625,10.1700972308797,111,2309.485640462488,48.05710811589153,-0.3479298331186044,-1.119639138434258,7.33640752030177,320.023268995098,0.01536982864788418,0.1414722648021828,0.9305926206628214,0.003115188138973105,0.004882996934492919
26,179.8139495849609,10.58847049377109,189,1112.906898304587,33.36025926614761,-0.988075985021409,0.6333832586283146,6.887747194894779,295.6232383578431,0.02221735483356769,0.1497437937999166,0.8674261565336333,0.003371532561210749,0.004510471511776144
27,77.57638549804688,10.5662120187786,78,820.3617494842038,28.64195785005284,0.02448260525379226,-0.667808407536175,6.851559209762529,100.6106464460785,0.02061482056738946,0.1935772856806583,0.9385539522512257,0.009843485468006116,0.001535193877594
28,100.0722351074219,10.36430524647878,97,597.1111150970683,24.43585715904127,0.4502349316174688,0.2416606599063726,6.61734116964322,485.0092677696079,0.0152639495986241,0.07596042713580753,0.5936620000343898,0.002057638555496162,0.007400585009595784
29,162.594970703125,10.48933232047192,176,2796.87034457922,52.88544548908726,-0.5476346217874442,-0.7315163426821898,7.522152892230895,693.74303002451,0.0164285119850627,0.1232094542204627,0.8760554527526372,0.001439415156729063,0.01058539474556657
30,119.9588165283203,9.927147805377166,116,715.2548194245901,26.74424834286038,0.6233446989920806,0.4133321051717389,6.667928469682095,179.916099877451,0.02299170339502503,0.1928513600466712,0.8744238995149581,0.005528126583118893,0.002745060644000454
31,120.5593109130859,10.36869087041421,111,1562.665427528089,39.53056320782805,0.8267207986352478,0.1623570336457636,7.192263826039311,342.5936274509804,0.0131054237566864,0.08094540784691501,0.8905190026689701,0.002910525876437095,0.005227438322340397
32,115.3716430664062,10.36918900234759,118,2864.954837974161,53.52527289023533,-0.2627133517514141,-1.008952545291357,7.569173791694053,631.8186427696078,0.01253799477774117,0.1045945939055839,0.8898807955137275,0.001580262883772001,0.0096407861535798
33,160.5634307861328,10.23524790528384,160,1358.043431369355,36.85164082329788,-0.1087118298389383,-1.076760391951555,7.09653144778435,190.3387867647059,0.01607295624942334,0.1437682197169027,0.929994314553558,0.005226770936362288,0.002904308616301502
34,91.01747131347656,9.5170079621569,97,2232.123825002229,47.24535770847998,-0.5621578058152316,-0.02342605675744824,6.565360640476086,780.0371017156863,0.1290628717832727,0.1762412716784135,0.8241824118352842,0.001280560514501108,0.0119023212436293
35,117.0605926513672,10.50220502679341,106,1113.254583535483,33.36546992828789,0.8788664315085642,0.5015686954916312,6.743388300431892,66.26018688725492,0.03617654661047662,0.2873005918703209,0.9703356088895635,0.01487563736427947,0.001011049808305572
36,90.33949279785156,10.46518202374135,94,1835.831232066965,42.84660117286977,-0.1193208991903154,-1.14622350852976,7.233706969067991,107.7747089460784,0.01986557266172432,0.227643994096638,0.9706325863969927,0.009194992783598945,0.001644003729417244
37,165.9497680664062,10.52518313287084,186,3404.090677436441,58.34458567370618,-0.7203482884197772,-0.6486035840846216,7.492753936795674,542.1957261029413,0.01741259696789455,0.1306324076926307,0.9204557175075234,0.001841016062562304,0.008273250000266325
38,122.7744903564453,10.44115196800359,126,2523.528109634062,50.23473011407608,-0.2305876022239354,-0.7550301708551079,7.611857933250015,489.4614889705883,0.01143736366947614,0.1146922563908766,0.9028336617807371,0.002038943612552559,0.007466567531944194
39,105.89990234375,10.21725219575403,104,855.7513635158539,29.25322825802058,0.3415258959960867,-0.07377337095229919,6.893331525156202,586.8868566176471,0.01292291251142784,0.06956729491223046,0.6569289283863274,0.001701044973532671,0.00895518230502764
40,105.3932342529297,10.23092812303894,101,547.2154077158775,23.39263575820129,0.2437748851062997,-0.7048083246572898,6.458661894608658,136.0324142156863,0.02038938661748683,0.1308868973550799,0.8756842855808913,0.007298629454221728,0.002075642001862047
41,117.359375,10.17630231991218,122,2171.338134765625,46.59761941092726,-0.2057691214543204,-0.5360474243850075,7.519874742005199,1777.971859681373,0.008526519223021412,0.04203237062864273,0.5912201843565825,0.000562125132856154,0.0271296713276029
42,107.4426422119141,10.39003537448299,100,2722.42209460563,52.17683484656414,0.1894891890808655,-0.9809208439947814,7.53930470659665,583.5245404411764,0.01258572315839429,0.1119762103125535,0.8926395264688167,0.001710828994904686,0.008903877870213727
43,160.0966491699219,10.49078109756892,163,3028.900662600063,55.03544914507433,-0.3692000897941548,-0.842587153336344,7.569656180018256,509.302512254902,0.01852594043308515,0.1639816310515974,0.915941167967346,0.001959693086241075,0.007771111015546945
44,134.6389312744141,10.04457153682517,141,2193.673477642005,46.83666808860345,-0.9534835070714552,0.8188986991679554,7.343173647017283,782.7609681372552,0.01291012261790985,0.1097024415116925,0.8219126982936102,0.001275920226881537,0.0119437744033905
45,145.8988494873047,9.92204493579866,144,1505.433631488821,38.79991793147017,-0.6528407422806942,1.09945635683741,7.173498990868816,483.6430912990196,0.01408049371573266,0.1056205818793935,0.8398543851075295,0.002063434044813596,0.00737979567019639
46,153.230224609375,10.43236447386809,162,3788.102025926113,61.54755905741602,-0.4634760356383564,-0.8491889658794376,7.727534786205895,720.8218903186275,0.01335248405607919,0.1296580751802485,0.9048736754677843,0.001385408938220659,0.01099880664368754
47,96.15614318847656,10.41144896992346,92,692.1131467705127,26.30804338544607,0.574902825954021,0.1829850586679651,6.707173965464116,538.4956035539217,0.0143255787475776,0.0718674505109195,0.6110231944620589,0.001853632444397854,0.00821679068675214
48,151.0315399169922,10.53186214490381,171,4106.319851791253,64.08057312314905,-0.7106170889107587,-0.674513025512721,7.666862029032774,567.6278339460786,0.01466707182135918,0.1470624159298013,0.9310452808145853,0.001758664867887485,0.008661280445627773
49,91.07853698730469,9.383621523978546,102,1973.537609407445,44.42451586013566,-0.9465041387814508,0.2274459404236233,6.309268221371443,525.5344515931373,0.1312392364707382,0.1993422570357907,0.8660022164926983,0.001899684455805422,0.008018976846897471
50,111.6908416748047,9.540574812296345,119,871.9636099727359,29.52902995312809,-0.4211149709255588,-0.9354430015709458,6.730098831881977,59.06927083333333,0.02880860845007494,0.2658857320168904,0.9661547299648847,0.01665543473423758,0.0009011700436449978
51,127.4393005371094,10.53177883733397,141,4303.50241909083,65.60108550238196,-0.370807814834178,-1.224678059679554,7.594391814091881,606.245955882353,0.01872591776937802,0.196303060954142,0.9294906632817297,0.00164682996850837,0.009247581125314031
52,106.6172027587891,10.15017922529765,104,468.095089196926,21.63550529100085,0.3047171741921513,-0.3784538376370432,6.441736911566208,223.4538602941176,0.01820889361243049,0.1013094211986531,0.7614418453243748,0.00445562010206436,0.00340962460295357
53,84.69973754882812,10.40915435493036,83,1323.558859794401,36.38074847765505,0.1438694337804754,-0.9420552849342863,7.107274081301611,95.62608762254904,0.01835018120200938,0.1863184213378464,0.9638210948540641,0.01035113777100023,0.001459097029442188
54,89.95989990234375,9.384893867815249,102,1904.652017470449,43.64231911196344,-1.014351228298933,0.2002024450083879,6.284124864832577,490.3458486519608,0.1298857180495606,0.1973657602517999,0.8704364229309146,0.002035764460965901,0.007482069592657244
55,107.5854644775391,10.1255869754143,112,2062.48909474886,45.41463524844013,-0.3122256780848877,-0.1543025819178387,7.437940023511592,1741.408195465686,0.01024389043509132,0.0490747743797442,0.5783617781653141,0.0005739217031883728,0.02657145218879646
