,Mean,RMS,Median,Variance,Std,Skewness,Kurtosis,Contrast,Entropy,Energy,Homogeneity,Correlation,IDM,Smoothness
206,0.4154008639466529,0.4273691676953311,0.4156862745098039,0.01008652772897441,0.1004317067911046,0.1418577932734148,0.189695716856177,11.72164590279102,538.6759344362746,0.01406493608486433,0.07175917249573621,0.591070966132343,0.001853012148006963,0.008219542241680713
207,0.4644836920285693,0.477256986101686,0.4550788235294118,0.01202913062237411,0.109677393397063,-0.0368925382409418,-0.1473158336320788,12.13567699393898,109.8855085784314,0.02913948435475358,0.2542272341580707,0.9299847851459353,0.009020681519447609,0.001676702623351154
208,0.4596356463982078,0.4901936348787084,0.4861094117647059,0.02902487223570223,0.1703668754062897,-0.6112784142182703,-0.2135600328803724,12.50215280724385,659.6772212009805,0.01174983661934356,0.09342257865042596,0.8255863340781863,0.001513625341937226,0.01006567890883303
209,0.5782401773849188,0.6267798518796668,0.6079541176470589,0.05849127998015471,0.241849705354699,-0.4436418837341758,-0.8262944170899247,13.71933109612421,719.987193627451,0.0131196867506587,0.1297144609428775,0.9053572454517788,0.001387012426860511,0.01098602636151878
210,0.4996946490717869,0.5119654446036941,0.5084905882352941,0.01241387415728184,0.1114175666458474,-0.2200115532807931,0.1516900563714203,11.50428385674781,835.0689797794116,0.01213444166512087,0.047036207098311,0.4804298926273281,0.001196090918430343,0.01274209038883674
211,0.5324988314101274,0.553685788249015,0.5095360784313725,0.02301294665578176,0.1517001867361466,-0.1591014315998594,0.04647448345773686,13.39632069176844,48.6638786764706,0.03124334620147382,0.2619298253959589,0.983787185858425,0.02014803351354863,0.0007425313039336557
212,0.4990437789258771,0.5177269762577744,0.5263837254901961,0.01899652866039848,0.1378278950735245,-0.1726321669515991,-1.054719869257765,12.35772508655668,50.86204044117648,0.02351334964814239,0.2423911546399409,0.9795227110691956,0.01929067155465966,0.0007755735746711229
213,0.4194191182873296,0.44423215917389,0.4346635294117647,0.02142981445937544,0.1463892566391927,0.1495146343784348,-0.9062009539552194,12.38379175862855,43.48203125000001,0.02332688478046587,0.2405655603997696,0.9844243454808891,0.02249278323059521,0.0006634670044791407
214,0.4742035064039044,0.507440122634852,0.4865266666666667,0.03262651257391595,0.1806281057142436,-0.1246096931685329,-0.4041731697873514,13.59500309171888,2162.863817401961,0.007833617173346588,0.03279273037954436,0.490887619394412,0.0004621379645843647,0.03300268149727391
215,0.3908165631582223,0.4006891266400038,0.3823415686274509,0.007814190168724254,0.08839790816939196,0.9767127643491299,3.06713988754183,12.15031922028197,119.2751838235294,0.02979205640377507,0.2117136802765671,0.8830316741004114,0.008316327015147984,0.001819902175850522
216,0.5350363794005151,0.5462768478722365,0.5263313725490196,0.01215446723921468,0.1102473003715496,0.09798234192466047,0.425599133755556,12.63183113192807,17.62763480392157,0.03956835571141194,0.3764139693437741,0.9888867258027144,0.0537979570272243,0.0002689361294981426
217,0.552964854628619,0.5590831784911323,0.5459403921568626,0.006803870017297578,0.08248557460124514,-0.04493064647853518,1.775787884154115,11.64675186177688,11.83080575980392,0.04936073477247813,0.433818287859014,0.9866669235645047,0.07823841498684847,0.0001805236983416987
218,0.4084932073735256,0.4234226723107215,0.3977796078431372,0.01242005895644245,0.1114453182347399,0.6595397307485219,1.777943032370489,12.80471342654433,43.78610600490196,0.0322967385653025,0.2730102319300548,0.9730030167788738,0.02234446668101143,0.0006680631460510954
219,0.4967783310415231,0.513688759232016,0.5215454901960783,0.01708743116892698,0.130718901345318,-1.381868568795437,2.948118281758633,11.35341705273061,670.0601256127452,0.01779758193604087,0.1091502837817594,0.6987609583461041,0.001490218959710821,0.01022407621004529
220,0.4329701554601332,0.4542007893199773,0.4509803921568628,0.01883520149971844,0.1372413986365573,-0.2950866320948775,-0.2940110800414644,12.85251498267743,134.8390165441176,0.02171046763191047,0.2258663320754269,0.9450016905846284,0.007362831946002879,0.002057025566384174
221,0.3857063189637427,0.4030249404918118,0.3677564705882353,0.01365973816986802,0.1168748825448309,0.3433528777056421,-0.6753395234907456,12.74557859401694,62.72909007352943,0.0251553225818932,0.2659806971043894,0.9647702155393512,0.01569761748484659,0.0009568592647870416
222,0.3260762281230852,0.3329422202681093,0.3283419607843138,0.004524815490079943,0.06726674876995277,0.1687497029254458,0.7785249132299534,10.23069795639446,224.1896292892157,0.02082739651929781,0.1015762758702289,0.6214793742473321,0.004441112585732669,0.003420860123792316
223,0.5328329782224169,0.586274443014636,0.608921568627451,0.0598067398507511,0.244554165474136,-0.5033547770771014,-1.051536335560029,12.30606770389185,389.8162530637256,0.01498168029980083,0.1566669214371313,0.9497936912134316,0.002558845308921405,0.005946684411735127
224,0.9236444433174883,0.9389329588221762,0.9994345098039217,0.02847604349129387,0.1687484621894193,-2.987635126289998,9.025338563744421,6.891570228434285,460.3118872549019,0.4979200985476865,0.620690542459943,0.8760950122111946,0.002170073112520697,0.007023800477766501
225,0.5075242983470243,0.5413736167264142,0.5432254901960785,0.03550447947479904,0.1884263237310516,-0.9322677083230977,0.2225746712998475,12.58163204029597,745.0405484068627,0.01332294415745572,0.1085756008227424,0.8387498116105122,0.001340433654254071,0.01136796877904938
226,0.4740952109004002,0.4835208936245846,0.4815117647058824,0.009026185572821907,0.09500623965204552,-0.1263526412675478,0.1478726783617721,10.93318675586087,618.8014705882354,0.01397821187545811,0.05867289143421398,0.4699551268462197,0.001613456244761971,0.009442145560382195
227,0.3853931896912818,0.4552601440394871,0.4500937254901961,0.05873388809043427,0.2423507542600895,-0.3069240759837027,-1.215856346707598,12.32227805653632,1111.514859068628,0.1171867911358799,0.1803273606119639,0.8537643699885193,0.0008989590907293325,0.01695998631808756
228,0.434861227758071,0.4432680965046719,0.4409764705882353,0.007382317971618183,0.08592041650049297,-0.2053395214812986,0.5612718051597372,11.45989695652077,427.7302849264707,0.01611028812816283,0.07162166176248955,0.5533802657066292,0.002332556419072419,0.006526579029399075
229,0.3972555302459118,0.4527556723437138,0.4357019607843137,0.04717574252844776,0.2171997756178577,-0.1775280250988819,-1.27182228718242,12.4887714758119,331.0646599264707,0.01472477914268645,0.1447312260381171,0.9461198179107196,0.003011595227556084,0.005051642323724899
230,0.4527854775701785,0.4914976987606394,0.4930258823529411,0.03655529918854963,0.1911944015617341,-0.4243730052837802,-0.8568056595666995,12.81530779679038,1006.253507965686,0.01040311889326332,0.06839003134118288,0.7885888094288516,0.0009928089804616784,0.01535383581049219
231,0.3736981151326497,0.4254086820324857,0.4164435294117647,0.04132226549492143,0.2032787876167148,-0.5901057654678831,-0.5463490491115675,12.04744307511301,952.9371170343138,0.1166732537318808,0.1701204515762905,0.8215686299435877,0.001048415355867588,0.0145406659443278
